spend_month,customer_id,country_code,legal_entity,customer_segment,total_spend,food_dining,retail_shopping,travel_transport,healthcare,entertainment,utilities,grocery,hotel,fuel,other_spend,transaction_count,avg_txn_amount,top_merchant,top_category,currency_code,created_at
2025-09,CUST_000011,SG,SG_BANK,mass,102.41,0.0,0.0,0.0,0.0,0.0,102.41,0.0,0.0,0.0,0.0,1,102.41,StarHub,utilities,SGD,2025-12-31 23:59:59
2025-10,CUST_000011,SG,SG_BANK,mass,445.29,0.0,0.0,445.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,445.29,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-11,CUST_000011,SG,SG_BANK,mass,1077.1,59.15,241.28,0.0,570.85,0.0,162.17,0.0,0.0,43.65,0.0,7,153.87,Parkway Health,healthcare,SGD,2025-12-31 23:59:59
2025-12,CUST_000011,SG,SG_BANK,mass,1395.22,0.0,586.36,305.08,0.0,103.03,400.75,0.0,0.0,0.0,0.0,5,279.04,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-01,CUST_000012,SG,SG_BANK,affluent,3276.59,184.44,1462.85,1017.73,0.0,121.79,100.89,0.0,339.42,0.0,49.47,15,218.44,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-02,CUST_000012,SG,SG_BANK,affluent,2707.3,0.0,799.98,1337.93,0.0,362.67,0.0,101.15,0.0,105.57,0.0,8,338.41,Charles & Keith,travel_transport,SGD,2025-12-31 23:59:59
2025-03,CUST_000012,SG,SG_BANK,affluent,2306.36,206.41,1860.22,0.0,0.0,132.95,0.0,0.0,0.0,106.78,0.0,10,230.64,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-04,CUST_000012,SG,SG_BANK,affluent,3031.91,78.77,1683.95,0.0,327.93,34.87,332.83,573.56,0.0,0.0,0.0,14,216.56,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000012,SG,SG_BANK,affluent,3319.17,137.4,398.86,1378.88,365.74,131.71,425.41,0.0,481.17,0.0,0.0,16,207.45,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-06,CUST_000012,SG,SG_BANK,affluent,809.1,80.56,52.98,0.0,0.0,299.95,124.24,26.25,0.0,126.34,98.78,9,89.9,Golden Village,entertainment,SGD,2025-12-31 23:59:59
2025-07,CUST_000012,SG,SG_BANK,affluent,1781.49,84.93,352.21,622.21,231.37,218.65,0.0,272.12,0.0,0.0,0.0,12,148.46,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000012,SG,SG_BANK,affluent,2002.52,35.39,840.09,0.0,144.16,15.27,405.56,0.0,515.5,46.55,0.0,11,182.05,Marriott Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000012,SG,SG_BANK,affluent,2101.17,96.54,1463.23,279.13,262.27,0.0,0.0,0.0,0.0,0.0,0.0,10,210.12,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-10,CUST_000012,SG,SG_BANK,affluent,2955.15,158.37,907.09,696.53,487.97,0.0,319.98,320.65,0.0,64.56,0.0,15,197.01,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000012,SG,SG_BANK,affluent,2383.96,88.93,1379.48,198.31,162.42,0.0,377.13,177.69,0.0,0.0,0.0,11,216.72,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-12,CUST_000012,SG,SG_BANK,affluent,2835.54,151.29,487.24,794.88,0.0,183.67,199.61,345.6,673.25,0.0,0.0,15,189.04,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-01,CUST_000013,SG,SG_BANK,mass,56.07,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57,2,28.04,Ya Kun Kaya Toast,food_dining,SGD,2025-12-31 23:59:59
2025-02,CUST_000013,SG,SG_BANK,mass,638.81,158.23,249.73,0.0,0.0,0.0,0.0,230.85,0.0,0.0,0.0,6,106.47,NTUC FairPrice,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000013,SG,SG_BANK,mass,1141.93,0.0,0.0,408.35,126.1,0.0,326.03,281.45,0.0,0.0,0.0,4,285.48,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-04,CUST_000013,SG,SG_BANK,mass,836.47,14.08,0.0,0.0,380.29,0.0,0.0,312.33,0.0,0.0,129.77,6,139.41,Parkway Health,healthcare,SGD,2025-12-31 23:59:59
2025-05,CUST_000013,SG,SG_BANK,mass,822.5,147.34,0.0,0.0,57.19,270.04,347.93,0.0,0.0,0.0,0.0,8,102.81,SP Group,utilities,SGD,2025-12-31 23:59:59
2025-06,CUST_000013,SG,SG_BANK,mass,2563.04,0.0,783.97,1060.5,462.47,0.0,107.06,149.04,0.0,0.0,0.0,7,366.15,Spotify,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000013,SG,SG_BANK,mass,624.85,24.0,0.0,0.0,0.0,24.01,332.79,203.62,0.0,40.43,0.0,5,124.97,Singtel,utilities,SGD,2025-12-31 23:59:59
2025-08,CUST_000013,SG,SG_BANK,mass,530.68,0.0,394.33,136.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,265.34,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000013,SG,SG_BANK,mass,194.63,0.0,0.0,0.0,194.63,0.0,0.0,0.0,0.0,0.0,0.0,1,194.63,Raffles Medical Group,healthcare,SGD,2025-12-31 23:59:59
2025-10,CUST_000013,SG,SG_BANK,mass,1697.18,0.0,525.64,819.3,0.0,163.01,0.0,189.23,0.0,0.0,0.0,7,242.45,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-11,CUST_000013,SG,SG_BANK,mass,922.16,142.07,0.0,527.88,0.0,0.0,0.0,252.21,0.0,0.0,0.0,4,230.54,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000013,SG,SG_BANK,mass,351.53,0.0,0.0,351.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,351.53,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-01,CUST_000014,SG,SG_BANK,mass,1646.47,88.17,501.85,800.27,0.0,0.0,256.18,0.0,0.0,0.0,0.0,7,235.21,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-02,CUST_000014,SG,SG_BANK,mass,2464.64,0.0,1135.42,1013.91,0.0,0.0,0.0,315.31,0.0,0.0,0.0,8,308.08,Old Town White Coffee,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000014,SG,SG_BANK,mass,2285.86,112.81,1553.59,295.0,0.0,39.37,285.09,0.0,0.0,0.0,0.0,12,190.49,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-04,CUST_000014,SG,SG_BANK,mass,2188.21,21.0,1372.92,337.18,0.0,197.67,0.0,259.44,0.0,0.0,0.0,10,218.82,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000014,SG,SG_BANK,mass,489.46,18.31,228.88,0.0,0.0,41.32,200.95,0.0,0.0,0.0,0.0,4,122.36,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-06,CUST_000014,SG,SG_BANK,mass,2286.47,230.04,481.38,647.57,262.52,0.0,430.47,111.84,0.0,0.0,122.65,14,163.32,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000014,SG,SG_BANK,mass,4271.42,45.2,1841.2,1867.69,224.26,0.0,0.0,293.07,0.0,0.0,0.0,12,355.95,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000014,SG,SG_BANK,mass,2356.42,42.23,0.0,1906.77,0.0,92.03,161.46,153.93,0.0,0.0,0.0,8,294.55,McDonald's India,travel_transport,SGD,2025-12-31 23:59:59
2025-09,CUST_000014,SG,SG_BANK,mass,2293.1,174.64,700.47,867.28,0.0,48.25,152.62,349.84,0.0,0.0,0.0,13,176.39,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-10,CUST_000014,SG,SG_BANK,mass,1287.72,15.4,0.0,696.45,118.6,152.62,0.0,66.49,0.0,238.16,0.0,8,160.96,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-11,CUST_000014,SG,SG_BANK,mass,2187.16,261.42,158.17,872.73,0.0,239.5,313.24,342.1,0.0,0.0,0.0,13,168.24,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000014,SG,SG_BANK,mass,2494.65,65.52,1826.79,406.66,0.0,0.0,0.0,0.0,0.0,195.68,0.0,10,249.46,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-01,CUST_000015,SG,SG_BANK,affluent,1799.77,164.14,795.43,639.26,0.0,54.89,0.0,0.0,146.05,0.0,0.0,8,224.97,Grab Transport SG,retail_shopping,SGD,2025-12-31 23:59:59
2025-02,CUST_000015,SG,SG_BANK,affluent,1902.43,35.9,1116.48,314.89,0.0,0.0,280.85,0.0,0.0,154.31,0.0,8,237.8,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000015,SG,SG_BANK,affluent,1815.08,74.76,221.0,700.18,0.0,0.0,692.81,126.33,0.0,0.0,0.0,7,259.3,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-04,CUST_000015,SG,SG_BANK,affluent,2282.25,41.25,1426.2,324.27,287.18,0.0,203.35,0.0,0.0,0.0,0.0,9,253.58,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000015,SG,SG_BANK,affluent,2972.61,80.79,0.0,1025.59,552.38,213.65,0.0,147.77,952.43,0.0,0.0,11,270.24,Pan Pacific Hotel,travel_transport,SGD,2025-12-31 23:59:59
2025-06,CUST_000015,SG,SG_BANK,affluent,2532.66,0.0,296.16,1480.79,360.79,0.0,0.0,0.0,394.92,0.0,0.0,7,361.81,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000015,SG,SG_BANK,affluent,2856.37,116.26,93.14,764.25,0.0,275.48,178.99,213.1,1150.54,0.0,64.61,14,204.03,Pan Pacific Hotel,hotel,SGD,2025-12-31 23:59:59
2025-08,CUST_000015,SG,SG_BANK,affluent,1586.91,147.6,484.2,62.86,0.0,0.0,203.02,0.0,429.12,195.39,64.72,11,144.26,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000015,SG,SG_BANK,affluent,3780.23,0.0,992.02,1538.4,0.0,12.23,0.0,656.54,451.67,68.47,60.9,15,252.02,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-10,CUST_000015,SG,SG_BANK,affluent,2315.69,77.13,1166.27,171.3,361.97,0.0,355.08,0.0,0.0,183.94,0.0,13,178.13,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000015,SG,SG_BANK,affluent,3393.84,135.52,720.34,1949.98,0.0,0.0,0.0,502.4,0.0,85.6,0.0,13,261.06,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000015,SG,SG_BANK,affluent,4110.99,107.58,1412.82,1315.75,0.0,442.46,160.48,77.25,422.83,0.0,171.82,20,205.55,Scoot,retail_shopping,SGD,2025-12-31 23:59:59
2025-01,CUST_000016,SG,SG_BANK,mass,227.34,88.03,0.0,0.0,0.0,139.31,0.0,0.0,0.0,0.0,0.0,5,45.47,Golden Village,entertainment,SGD,2025-12-31 23:59:59
2025-02,CUST_000016,SG,SG_BANK,mass,2728.73,114.86,1266.21,1071.21,0.0,0.0,0.0,276.45,0.0,0.0,0.0,9,303.19,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000016,SG,SG_BANK,mass,2112.73,184.04,547.7,927.89,252.65,0.0,0.0,200.45,0.0,0.0,0.0,8,264.09,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-04,CUST_000016,SG,SG_BANK,mass,1221.63,97.64,627.23,0.0,0.0,0.0,0.0,24.95,398.9,72.91,0.0,8,152.7,McDonald's Malaysia,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000016,SG,SG_BANK,mass,278.06,108.39,0.0,0.0,0.0,57.14,0.0,112.53,0.0,0.0,0.0,7,39.72,Sheng Siong,grocery,SGD,2025-12-31 23:59:59
2025-06,CUST_000016,SG,SG_BANK,mass,2896.46,177.13,504.83,1451.7,55.33,123.32,0.0,499.47,0.0,84.68,0.0,14,206.89,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000016,SG,SG_BANK,mass,1691.6,55.3,293.33,403.72,0.0,224.07,328.99,380.15,0.0,0.0,6.04,11,153.78,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000016,SG,SG_BANK,mass,563.38,123.12,0.0,161.72,0.0,95.37,0.0,0.0,183.17,0.0,0.0,7,80.48,Pan Pacific Hotel,hotel,SGD,2025-12-31 23:59:59
2025-09,CUST_000016,SG,SG_BANK,mass,1865.58,65.44,0.0,419.63,93.4,292.6,560.38,169.95,232.18,32.0,0.0,12,155.46,SP Group,utilities,SGD,2025-12-31 23:59:59
2025-10,CUST_000016,SG,SG_BANK,mass,971.5,37.61,449.53,61.05,0.0,0.0,313.42,0.0,0.0,109.89,0.0,9,107.94,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000016,SG,SG_BANK,mass,1482.18,210.99,358.07,413.31,0.0,84.17,196.48,0.0,0.0,88.33,130.83,11,134.74,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000016,SG,SG_BANK,mass,3324.29,158.02,965.5,586.35,0.0,0.0,0.0,471.27,906.99,236.16,0.0,12,277.02,Marriott Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-01,CUST_000017,SG,SG_BANK,affluent,2289.88,284.11,251.96,769.61,424.38,0.0,0.0,484.73,0.0,75.09,0.0,12,190.82,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-02,CUST_000017,SG,SG_BANK,affluent,1944.7,116.4,789.35,0.0,475.0,0.0,168.07,281.62,0.0,0.0,114.26,10,194.47,Petronas Petrol,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000017,SG,SG_BANK,affluent,1443.88,26.15,769.74,80.45,0.0,78.68,157.81,0.0,331.05,0.0,0.0,7,206.27,ZALORA Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-04,CUST_000017,SG,SG_BANK,affluent,2146.26,30.48,825.72,576.89,0.0,0.0,320.77,392.4,0.0,0.0,0.0,8,268.28,Grab Transport SG,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000017,SG,SG_BANK,affluent,2810.85,72.06,1413.91,1291.78,0.0,33.1,0.0,0.0,0.0,0.0,0.0,10,281.08,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-06,CUST_000017,SG,SG_BANK,affluent,3816.18,65.28,697.66,1508.57,136.95,0.0,91.87,236.73,979.56,99.56,0.0,12,318.01,Marriott Singapore,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000017,SG,SG_BANK,affluent,1324.52,162.49,553.21,0.0,0.0,184.09,0.0,424.73,0.0,0.0,0.0,10,132.45,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-08,CUST_000017,SG,SG_BANK,affluent,3521.77,21.5,1002.33,819.62,0.0,182.81,140.03,298.29,978.26,0.0,78.93,11,320.16,Marriott Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000017,SG,SG_BANK,affluent,3138.17,41.61,868.19,135.17,70.69,161.29,125.47,829.97,905.78,0.0,0.0,13,241.4,Marriott Singapore,hotel,SGD,2025-12-31 23:59:59
2025-10,CUST_000017,SG,SG_BANK,affluent,2408.64,143.12,1282.49,863.65,0.0,0.0,0.0,107.45,0.0,0.0,11.93,14,172.05,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000017,SG,SG_BANK,affluent,987.57,163.88,631.22,0.0,0.0,34.61,0.0,0.0,0.0,72.83,85.03,9,109.73,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-12,CUST_000017,SG,SG_BANK,affluent,1869.97,124.68,753.56,407.83,0.0,177.93,0.0,347.78,0.0,58.19,0.0,10,187.0,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-01,CUST_000018,SG,SG_BANK,mass,1441.99,0.0,567.98,0.0,0.0,86.43,0.0,0.0,787.58,0.0,0.0,4,360.5,Marriott Singapore,hotel,SGD,2025-12-31 23:59:59
2025-02,CUST_000018,SG,SG_BANK,mass,1812.96,33.59,535.71,940.73,23.05,0.0,0.0,245.23,0.0,34.65,0.0,10,181.3,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-03,CUST_000018,SG,SG_BANK,mass,507.92,52.04,0.0,72.83,0.0,76.66,0.0,306.39,0.0,0.0,0.0,5,101.58,Booking.com,grocery,SGD,2025-12-31 23:59:59
2025-04,CUST_000018,SG,SG_BANK,mass,145.2,74.27,0.0,0.0,0.0,0.0,70.93,0.0,0.0,0.0,0.0,2,72.6,TCC Coffee,food_dining,SGD,2025-12-31 23:59:59
2025-05,CUST_000018,SG,SG_BANK,mass,1874.68,42.94,333.13,621.3,0.0,181.96,0.0,0.0,695.35,0.0,0.0,7,267.81,Marriott Singapore,hotel,SGD,2025-12-31 23:59:59
2025-06,CUST_000018,SG,SG_BANK,mass,1498.73,0.0,855.29,358.33,206.63,22.08,0.0,56.4,0.0,0.0,0.0,6,249.79,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-07,CUST_000018,SG,SG_BANK,mass,694.59,0.0,177.03,0.0,251.2,0.0,0.0,266.36,0.0,0.0,0.0,4,173.65,Cold Storage,grocery,SGD,2025-12-31 23:59:59
2025-08,CUST_000018,SG,SG_BANK,mass,1169.93,17.26,0.0,0.0,445.82,0.0,280.53,68.03,358.29,0.0,0.0,5,233.99,Raffles Medical Group,healthcare,SGD,2025-12-31 23:59:59
2025-09,CUST_000018,SG,SG_BANK,mass,532.4,67.15,254.18,0.0,0.0,0.0,0.0,0.0,0.0,211.07,0.0,5,106.48,SPC Petrol,retail_shopping,SGD,2025-12-31 23:59:59
2025-10,CUST_000018,SG,SG_BANK,mass,725.58,29.33,696.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,241.86,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000018,SG,SG_BANK,mass,721.62,108.46,200.16,0.0,0.0,0.0,0.0,318.07,0.0,94.93,0.0,7,103.09,NTUC FairPrice,grocery,SGD,2025-12-31 23:59:59
2025-12,CUST_000018,SG,SG_BANK,mass,1781.91,47.74,52.44,1220.08,0.0,162.97,170.98,127.7,0.0,0.0,0.0,7,254.56,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-01,CUST_000019,SG,SG_BANK,affluent,2659.24,0.0,495.41,1968.15,0.0,0.0,66.46,0.0,0.0,129.22,0.0,8,332.4,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-02,CUST_000019,SG,SG_BANK,affluent,2250.81,248.16,1160.28,0.0,483.5,161.8,130.65,66.42,0.0,0.0,0.0,14,160.77,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000019,SG,SG_BANK,affluent,2684.39,233.73,286.28,731.2,0.0,656.09,517.6,167.25,0.0,92.24,0.0,17,157.91,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-04,CUST_000019,SG,SG_BANK,affluent,1544.79,104.4,831.07,0.0,0.0,495.57,86.0,27.75,0.0,0.0,0.0,11,140.44,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-05,CUST_000019,SG,SG_BANK,affluent,3014.22,164.3,2201.03,0.0,0.0,0.0,0.0,541.49,0.0,107.4,0.0,13,231.86,Amazon,retail_shopping,SGD,2025-12-31 23:59:59
2025-06,CUST_000019,SG,SG_BANK,affluent,2681.97,0.0,543.36,1240.22,26.1,0.0,108.43,0.0,763.86,0.0,0.0,8,335.25,Marriott Singapore,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000019,SG,SG_BANK,affluent,750.51,103.89,454.62,105.69,0.0,0.0,86.31,0.0,0.0,0.0,0.0,7,107.22,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-08,CUST_000019,SG,SG_BANK,affluent,2266.98,98.04,860.2,1006.02,0.0,0.0,206.03,0.0,0.0,96.69,0.0,11,206.09,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-09,CUST_000019,SG,SG_BANK,affluent,4680.2,208.56,1404.84,2539.1,246.06,89.92,0.0,191.72,0.0,0.0,0.0,19,246.33,Amazon,travel_transport,SGD,2025-12-31 23:59:59
2025-10,CUST_000019,SG,SG_BANK,affluent,3099.47,152.32,553.42,599.25,123.42,100.05,367.83,346.77,856.41,0.0,0.0,13,238.42,Pan Pacific Hotel,hotel,SGD,2025-12-31 23:59:59
2025-11,CUST_000019,SG,SG_BANK,affluent,2002.81,87.83,987.0,0.0,98.49,197.14,0.0,632.35,0.0,0.0,0.0,12,166.9,Cold Storage,retail_shopping,SGD,2025-12-31 23:59:59
2025-12,CUST_000019,SG,SG_BANK,affluent,1526.2,75.4,92.72,407.36,448.74,179.38,186.49,0.0,0.0,136.11,0.0,7,218.03,Parkway Health,healthcare,SGD,2025-12-31 23:59:59
2025-01,CUST_000020,SG,SG_BANK,affluent,2655.29,207.75,472.18,1319.37,476.66,0.0,55.32,124.01,0.0,0.0,0.0,12,221.27,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-02,CUST_000020,SG,SG_BANK,affluent,1014.02,124.01,555.8,0.0,0.0,0.0,0.0,237.46,0.0,0.0,96.75,7,144.86,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000020,SG,SG_BANK,affluent,1855.61,67.09,974.09,138.17,0.0,342.23,0.0,234.06,0.0,99.97,0.0,12,154.63,Uniqlo Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-04,CUST_000020,SG,SG_BANK,affluent,1684.21,0.0,204.15,69.49,308.07,32.36,511.59,416.38,0.0,0.0,142.17,11,153.11,Cold Storage,utilities,SGD,2025-12-31 23:59:59
2025-05,CUST_000020,SG,SG_BANK,affluent,1256.95,62.09,597.13,384.44,0.0,0.0,125.69,87.6,0.0,0.0,0.0,9,139.66,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-06,CUST_000020,SG,SG_BANK,affluent,3206.81,14.51,736.28,1049.81,417.5,0.0,0.0,297.39,691.32,0.0,0.0,9,356.31,Grab Transport SG,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000020,SG,SG_BANK,affluent,1966.61,126.96,1053.13,0.0,426.57,0.0,359.95,0.0,0.0,0.0,0.0,7,280.94,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-08,CUST_000020,SG,SG_BANK,affluent,1832.45,187.59,527.87,283.81,58.64,264.8,0.0,100.88,347.35,61.51,0.0,15,122.16,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000020,SG,SG_BANK,affluent,1172.35,151.72,43.42,237.38,368.3,0.0,0.0,120.78,0.0,148.29,102.46,11,106.58,Raffles Medical Group,healthcare,SGD,2025-12-31 23:59:59
2025-10,CUST_000020,SG,SG_BANK,affluent,2676.98,279.81,995.27,244.7,361.17,95.54,316.83,244.77,0.0,138.89,0.0,18,148.72,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000020,SG,SG_BANK,affluent,729.48,99.91,0.0,311.62,0.0,186.54,0.0,131.41,0.0,0.0,0.0,6,121.58,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-12,CUST_000020,SG,SG_BANK,affluent,672.54,90.12,0.0,0.0,108.22,211.1,0.0,263.1,0.0,0.0,0.0,7,96.08,Sheng Siong,grocery,SGD,2025-12-31 23:59:59
2025-01,CUST_000021,SG,SG_BANK,premium,6628.2,487.64,1608.51,1589.01,889.93,868.92,360.44,124.37,600.34,37.8,61.24,39,169.95,ComfortDelGro,retail_shopping,SGD,2025-12-31 23:59:59
2025-02,CUST_000021,SG,SG_BANK,premium,7712.93,479.54,3105.71,754.46,487.86,148.24,647.21,593.77,593.56,746.13,156.45,50,154.26,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000021,SG,SG_BANK,premium,7974.92,518.47,1895.62,2068.65,638.39,206.51,465.79,204.18,1731.79,124.24,121.28,33,241.66,Pan Pacific Hotel,travel_transport,SGD,2025-12-31 23:59:59
2025-04,CUST_000021,SG,SG_BANK,premium,14781.06,545.27,4073.17,5612.33,1116.08,795.97,640.54,432.39,1527.86,37.45,0.0,55,268.75,Sephora Singapore,travel_transport,SGD,2025-12-31 23:59:59
2025-05,CUST_000021,SG,SG_BANK,premium,10010.4,666.98,2710.91,3724.64,111.68,432.92,1160.79,613.4,279.12,82.17,227.79,57,175.62,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-06,CUST_000021,SG,SG_BANK,premium,8536.3,499.92,1639.31,2231.94,837.0,247.3,678.3,940.74,1144.62,186.83,130.34,47,181.62,Marriott Singapore,travel_transport,SGD,2025-12-31 23:59:59
2025-07,CUST_000021,SG,SG_BANK,premium,11815.88,1040.03,2458.31,4566.62,1186.61,400.04,297.08,237.7,1470.0,143.47,16.02,54,218.81,Singapore Airlines,travel_transport,SGD,2025-12-31 23:59:59
2025-08,CUST_000021,SG,SG_BANK,premium,9588.55,561.67,3155.87,1757.35,323.99,406.54,640.9,1115.43,1568.77,31.26,26.77,52,184.4,Singapore Airlines,retail_shopping,SGD,2025-12-31 23:59:59
2025-09,CUST_000021,SG,SG_BANK,premium,11281.58,304.63,3736.78,3216.66,795.28,497.08,987.51,1017.81,652.56,73.27,0.0,52,216.95,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-10,CUST_000021,SG,SG_BANK,premium,10484.87,308.02,3386.33,2197.76,1439.84,471.05,633.64,861.5,978.81,133.09,74.83,48,218.43,Grab Transport SG,retail_shopping,SGD,2025-12-31 23:59:59
2025-11,CUST_000021,SG,SG_BANK,premium,9329.74,594.38,5359.41,1402.15,0.0,0.0,53.75,184.05,1605.76,0.0,130.24,37,252.16,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-12,CUST_000021,SG,SG_BANK,premium,10578.89,562.99,3684.25,2995.32,447.62,469.23,1408.43,847.89,0.0,44.48,118.68,49,215.9,Charles & Keith,retail_shopping,SGD,2025-12-31 23:59:59
2025-01,CUST_000022,SG,SG_BANK,premium,5174.23,157.21,839.64,2975.36,0.0,251.32,0.0,863.45,0.0,87.25,0.0,17,304.37,ComfortDelGro,travel_transport,SGD,2025-12-31 23:59:59
2025-02,CUST_000022,SG,SG_BANK,premium,2679.54,246.9,1011.56,0.0,373.02,355.28,213.86,306.28,0.0,42.17,130.47,22,121.8,Sephora Singapore,retail_shopping,SGD,2025-12-31 23:59:59
2025-03,CUST_000022,SG,SG_BANK,premium,5956.84,204.88,2223.01,2351.17,527.63,201.75,199.45,132.96,0.0,115.99,0.0,25,238.27,Scoot,travel_transport,SGD,2025-12-31 23:59:59
2025-04,CUST_000022,SG,SG_BANK,premium,4037.75,279.64,461.9,767.8,91.29,401.23,1081.73,765.16,0.0,175.03,13.97,26,155.3,StarHub,utilities,SGD,2025-12-31 23:59:59
