statement_id,account_id,statement_date,ending_balance,minimum_due,payment_due_date,delinquency_bucket,revolving_flag,utilization_rate,created_at
STMT_ACC_000012_202601,ACC_000012,2026-01-30,152.92,56.57,2026-02-24,current,True,0.3343,2026-01-30
STMT_ACC_000012_202512,ACC_000012,2025-12-31,116.61,66.72,2026-01-25,91+,False,0.2259,2025-12-31
STMT_ACC_000012_202512,ACC_000012,2025-12-01,662.50,33.35,2025-12-26,61-90,False,0.0991,2025-12-01
STMT_ACC_000012_202511,ACC_000012,2025-11-01,299.53,30.79,2025-11-26,current,False,0.1791,2025-11-01
STMT_ACC_000012_202510,ACC_000012,2025-10-02,774.34,37.46,2025-10-27,31-60,False,0.3450,2025-10-02
STMT_ACC_000012_202509,ACC_000012,2025-09-02,573.62,95.17,2025-09-27,current,False,0.4596,2025-09-02
STMT_ACC_000012_202508,ACC_000012,2025-08-03,701.45,84.01,2025-08-28,1-30,True,0.2936,2025-08-03
STMT_ACC_000012_202507,ACC_000012,2025-07-04,726.53,25.30,2025-07-29,current,False,0.7144,2025-07-04
STMT_ACC_000012_202506,ACC_000012,2025-06-04,638.88,41.77,2025-06-29,61-90,False,0.4964,2025-06-04
STMT_ACC_000012_202505,ACC_000012,2025-05-05,369.60,89.75,2025-05-30,current,False,0.3724,2025-05-05
STMT_ACC_000012_202504,ACC_000012,2025-04-05,580.93,50.14,2025-04-30,91+,True,0.2320,2025-04-05
STMT_ACC_000012_202503,ACC_000012,2025-03-06,754.46,98.30,2025-03-31,current,False,0.4656,2025-03-06
STMT_ACC_000012_202502,ACC_000012,2025-02-04,257.72,65.83,2025-03-01,1-30,False,0.4407,2025-02-04
STMT_ACC_000012_202501,ACC_000012,2025-01-05,595.86,34.25,2025-01-30,current,True,0.5816,2025-01-05
STMT_ACC_000012_202412,ACC_000012,2024-12-06,101.39,52.74,2024-12-31,current,False,0.3147,2024-12-06
STMT_ACC_000012_202411,ACC_000012,2024-11-06,394.93,56.75,2024-12-01,current,False,0.5268,2024-11-06
STMT_ACC_000012_202410,ACC_000012,2024-10-07,137.95,36.05,2024-11-01,current,False,0.7701,2024-10-07
STMT_ACC_000012_202409,ACC_000012,2024-09-07,526.57,42.72,2024-10-02,91+,False,0.0967,2024-09-07
STMT_ACC_000013_202603,ACC_000013,2026-03-01,4106.54,69.00,2026-03-26,31-60,False,0.2749,2026-03-01
STMT_ACC_000013_202601,ACC_000013,2026-01-30,7633.64,90.64,2026-02-24,current,False,0.3858,2026-01-30
STMT_ACC_000013_202512,ACC_000013,2025-12-31,1014.78,93.38,2026-01-25,91+,False,0.2570,2025-12-31
STMT_ACC_000013_202512,ACC_000013,2025-12-01,3189.31,66.60,2025-12-26,91+,False,0.7815,2025-12-01
STMT_ACC_000013_202511,ACC_000013,2025-11-01,7651.01,99.87,2025-11-26,61-90,False,0.6911,2025-11-01
STMT_ACC_000013_202510,ACC_000013,2025-10-02,2233.24,84.80,2025-10-27,current,True,0.1206,2025-10-02
STMT_ACC_000013_202509,ACC_000013,2025-09-02,100.07,27.70,2025-09-27,current,False,0.1418,2025-09-02
STMT_ACC_000013_202508,ACC_000013,2025-08-03,3198.49,44.78,2025-08-28,current,False,0.6114,2025-08-03
STMT_ACC_000013_202507,ACC_000013,2025-07-04,540.38,60.16,2025-07-29,current,False,0.1288,2025-07-04
STMT_ACC_000013_202506,ACC_000013,2025-06-04,4389.22,62.73,2025-06-29,current,False,0.0295,2025-06-04
STMT_ACC_000013_202505,ACC_000013,2025-05-05,2136.12,64.84,2025-05-30,current,False,0.4511,2025-05-05
STMT_ACC_000013_202504,ACC_000013,2025-04-05,155.18,26.92,2025-04-30,current,True,0.3479,2025-04-05
STMT_ACC_000013_202503,ACC_000013,2025-03-06,1934.01,46.43,2025-03-31,current,True,0.1285,2025-03-06
STMT_ACC_000013_202502,ACC_000013,2025-02-04,604.15,31.04,2025-03-01,61-90,True,0.6818,2025-02-04
STMT_ACC_000013_202501,ACC_000013,2025-01-05,1143.56,60.15,2025-01-30,91+,True,0.5916,2025-01-05
STMT_ACC_000014_202603,ACC_000014,2026-03-01,6497.94,44.74,2026-03-26,91+,True,0.5222,2026-03-01
STMT_ACC_000014_202601,ACC_000014,2026-01-30,1695.06,49.86,2026-02-24,1-30,True,0.4415,2026-01-30
STMT_ACC_000014_202512,ACC_000014,2025-12-31,1505.21,91.86,2026-01-25,91+,True,0.3126,2025-12-31
STMT_ACC_000014_202512,ACC_000014,2025-12-01,7310.68,34.26,2025-12-26,current,False,0.0137,2025-12-01
STMT_ACC_000014_202511,ACC_000014,2025-11-01,4246.94,59.28,2025-11-26,current,True,0.7213,2025-11-01
STMT_ACC_000014_202510,ACC_000014,2025-10-02,1648.04,49.63,2025-10-27,current,True,0.5354,2025-10-02
STMT_ACC_000014_202509,ACC_000014,2025-09-02,5119.12,69.69,2025-09-27,current,True,0.1788,2025-09-02
STMT_ACC_000014_202508,ACC_000014,2025-08-03,3963.42,43.22,2025-08-28,1-30,False,0.3115,2025-08-03
STMT_ACC_000014_202507,ACC_000014,2025-07-04,2694.30,85.02,2025-07-29,current,True,0.1564,2025-07-04
STMT_ACC_000014_202506,ACC_000014,2025-06-04,6667.21,84.00,2025-06-29,current,False,0.0260,2025-06-04
STMT_ACC_000014_202505,ACC_000014,2025-05-05,11.07,91.48,2025-05-30,31-60,True,0.0167,2025-05-05
STMT_ACC_000014_202504,ACC_000014,2025-04-05,4668.03,52.63,2025-04-30,current,True,0.1276,2025-04-05
STMT_ACC_000014_202503,ACC_000014,2025-03-06,3432.67,90.63,2025-03-31,current,False,0.6517,2025-03-06
STMT_ACC_000014_202502,ACC_000014,2025-02-04,1907.06,71.12,2025-03-01,31-60,True,0.4426,2025-02-04
STMT_ACC_000014_202501,ACC_000014,2025-01-05,6650.76,57.13,2025-01-30,61-90,False,0.1208,2025-01-05
STMT_ACC_000014_202412,ACC_000014,2024-12-06,3801.30,91.59,2024-12-31,current,False,0.2056,2024-12-06
STMT_ACC_000014_202411,ACC_000014,2024-11-06,7466.54,65.43,2024-12-01,current,True,0.4771,2024-11-06
STMT_ACC_000014_202410,ACC_000014,2024-10-07,5722.10,84.67,2024-11-01,1-30,True,0.0864,2024-10-07
STMT_ACC_000014_202409,ACC_000014,2024-09-07,4096.57,66.60,2024-10-02,current,True,0.6281,2024-09-07
STMT_ACC_000014_202408,ACC_000014,2024-08-08,1206.13,67.39,2024-09-02,91+,True,0.1692,2024-08-08
STMT_ACC_000015_202603,ACC_000015,2026-03-01,416.09,99.86,2026-03-26,61-90,False,0.3005,2026-03-01
STMT_ACC_000015_202601,ACC_000015,2026-01-30,555.65,55.87,2026-02-24,current,False,0.0936,2026-01-30
STMT_ACC_000015_202512,ACC_000015,2025-12-31,535.67,96.25,2026-01-25,91+,True,0.3901,2025-12-31
STMT_ACC_000015_202512,ACC_000015,2025-12-01,101.19,28.90,2025-12-26,1-30,False,0.0347,2025-12-01
STMT_ACC_000015_202511,ACC_000015,2025-11-01,377.59,30.84,2025-11-26,current,False,0.2797,2025-11-01
STMT_ACC_000015_202510,ACC_000015,2025-10-02,306.53,30.86,2025-10-27,current,True,0.0912,2025-10-02
STMT_ACC_000015_202509,ACC_000015,2025-09-02,625.61,31.62,2025-09-27,31-60,False,0.0974,2025-09-02
STMT_ACC_000015_202508,ACC_000015,2025-08-03,230.06,46.15,2025-08-28,current,False,0.5791,2025-08-03
STMT_ACC_000015_202507,ACC_000015,2025-07-04,577.50,79.04,2025-07-29,61-90,False,0.5466,2025-07-04
STMT_ACC_000015_202506,ACC_000015,2025-06-04,522.18,94.67,2025-06-29,61-90,False,0.3447,2025-06-04
STMT_ACC_000015_202505,ACC_000015,2025-05-05,607.02,25.87,2025-05-30,1-30,False,0.1901,2025-05-05
STMT_ACC_000015_202504,ACC_000015,2025-04-05,56.38,32.28,2025-04-30,current,False,0.3864,2025-04-05
STMT_ACC_000015_202503,ACC_000015,2025-03-06,533.28,93.13,2025-03-31,current,True,0.5929,2025-03-06
STMT_ACC_000015_202502,ACC_000015,2025-02-04,377.77,86.52,2025-03-01,1-30,True,0.5469,2025-02-04
STMT_ACC_000015_202501,ACC_000015,2025-01-05,400.25,55.42,2025-01-30,current,False,0.6498,2025-01-05
STMT_ACC_000015_202412,ACC_000015,2024-12-06,357.16,99.32,2024-12-31,1-30,False,0.1905,2024-12-06
STMT_ACC_000015_202411,ACC_000015,2024-11-06,761.39,94.77,2024-12-01,61-90,False,0.0041,2024-11-06
STMT_ACC_000015_202410,ACC_000015,2024-10-07,670.22,58.78,2024-11-01,61-90,False,0.6556,2024-10-07
STMT_ACC_000015_202409,ACC_000015,2024-09-07,414.64,62.31,2024-10-02,current,True,0.2505,2024-09-07
STMT_ACC_000015_202408,ACC_000015,2024-08-08,93.32,43.32,2024-09-02,current,False,0.1628,2024-08-08
STMT_ACC_000015_202407,ACC_000015,2024-07-09,278.01,63.71,2024-08-03,31-60,False,0.0644,2024-07-09
STMT_ACC_000015_202406,ACC_000015,2024-06-09,83.55,46.28,2024-07-04,91+,False,0.2495,2024-06-09
STMT_ACC_000015_202405,ACC_000015,2024-05-10,566.39,73.15,2024-06-04,current,True,0.2713,2024-05-10
STMT_ACC_000015_202404,ACC_000015,2024-04-10,413.94,80.76,2024-05-05,current,False,0.5235,2024-04-10
STMT_ACC_000016_202603,ACC_000016,2026-03-01,9245.39,75.14,2026-03-26,1-30,True,0.4904,2026-03-01
STMT_ACC_000016_202601,ACC_000016,2026-01-30,8686.50,41.95,2026-02-24,91+,False,0.5546,2026-01-30
STMT_ACC_000016_202512,ACC_000016,2025-12-31,4083.70,75.20,2026-01-25,61-90,True,0.7169,2025-12-31
STMT_ACC_000016_202512,ACC_000016,2025-12-01,1686.43,96.84,2025-12-26,1-30,True,0.1826,2025-12-01
STMT_ACC_000016_202511,ACC_000016,2025-11-01,11756.87,80.63,2025-11-26,current,False,0.5245,2025-11-01
STMT_ACC_000016_202510,ACC_000016,2025-10-02,5508.16,57.89,2025-10-27,current,False,0.0231,2025-10-02
STMT_ACC_000016_202509,ACC_000016,2025-09-02,9644.02,56.04,2025-09-27,current,True,0.3128,2025-09-02
STMT_ACC_000016_202508,ACC_000016,2025-08-03,6506.33,83.58,2025-08-28,91+,False,0.6334,2025-08-03
STMT_ACC_000016_202507,ACC_000016,2025-07-04,8404.25,52.38,2025-07-29,current,True,0.0243,2025-07-04
STMT_ACC_000016_202506,ACC_000016,2025-06-04,8725.25,92.61,2025-06-29,1-30,False,0.1555,2025-06-04
STMT_ACC_000016_202505,ACC_000016,2025-05-05,9388.87,68.67,2025-05-30,current,True,0.2612,2025-05-05
STMT_ACC_000016_202504,ACC_000016,2025-04-05,3125.62,38.51,2025-04-30,61-90,False,0.1924,2025-04-05
STMT_ACC_000016_202503,ACC_000016,2025-03-06,11019.50,69.28,2025-03-31,1-30,True,0.3373,2025-03-06
STMT_ACC_000016_202502,ACC_000016,2025-02-04,10625.13,97.56,2025-03-01,1-30,True,0.6207,2025-02-04
STMT_ACC_000016_202501,ACC_000016,2025-01-05,7494.85,39.36,2025-01-30,31-60,True,0.3441,2025-01-05
STMT_ACC_000016_202412,ACC_000016,2024-12-06,5166.20,94.46,2024-12-31,current,False,0.0063,2024-12-06
STMT_ACC_000016_202411,ACC_000016,2024-11-06,2804.52,77.64,2024-12-01,91+,False,0.4808,2024-11-06
STMT_ACC_000017_202603,ACC_000017,2026-03-01,608.45,73.30,2026-03-26,61-90,False,0.6700,2026-03-01
STMT_ACC_000017_202601,ACC_000017,2026-01-30,3754.43,65.61,2026-02-24,current,True,0.2788,2026-01-30
STMT_ACC_000017_202512,ACC_000017,2025-12-31,3011.61,30.12,2026-01-25,current,False,0.1152,2025-12-31
STMT_ACC_000017_202512,ACC_000017,2025-12-01,2235.87,90.54,2025-12-26,31-60,False,0.0961,2025-12-01
STMT_ACC_000017_202511,ACC_000017,2025-11-01,3517.49,42.40,2025-11-26,31-60,True,0.5713,2025-11-01
STMT_ACC_000017_202510,ACC_000017,2025-10-02,277.77,67.95,2025-10-27,current,False,0.5351,2025-10-02
STMT_ACC_000017_202509,ACC_000017,2025-09-02,2665.57,64.84,2025-09-27,91+,False,0.6601,2025-09-02
STMT_ACC_000017_202508,ACC_000017,2025-08-03,2554.49,32.28,2025-08-28,61-90,False,0.2685,2025-08-03
STMT_ACC_000017_202507,ACC_000017,2025-07-04,3419.41,59.67,2025-07-29,31-60,False,0.4400,2025-07-04
STMT_ACC_000017_202506,ACC_000017,2025-06-04,3453.68,85.75,2025-06-29,91+,False,0.1592,2025-06-04
STMT_ACC_000017_202505,ACC_000017,2025-05-05,3583.72,53.12,2025-05-30,91+,False,0.0590,2025-05-05
STMT_ACC_000017_202504,ACC_000017,2025-04-05,1597.94,86.05,2025-04-30,31-60,False,0.2758,2025-04-05
STMT_ACC_000017_202503,ACC_000017,2025-03-06,3111.33,73.70,2025-03-31,61-90,True,0.2785,2025-03-06
STMT_ACC_000017_202502,ACC_000017,2025-02-04,2314.94,76.63,2025-03-01,current,False,0.1193,2025-02-04
STMT_ACC_000017_202501,ACC_000017,2025-01-05,785.86,40.75,2025-01-30,current,False,0.0177,2025-01-05
STMT_ACC_000017_202412,ACC_000017,2024-12-06,330.39,78.14,2024-12-31,31-60,True,0.3695,2024-12-06
STMT_ACC_000017_202411,ACC_000017,2024-11-06,52.51,95.09,2024-12-01,current,True,0.5540,2024-11-06
STMT_ACC_000017_202410,ACC_000017,2024-10-07,1269.99,27.07,2024-11-01,current,True,0.4909,2024-10-07
STMT_ACC_000017_202409,ACC_000017,2024-09-07,511.70,91.95,2024-10-02,current,False,0.5762,2024-09-07
STMT_ACC_000017_202408,ACC_000017,2024-08-08,3736.02,87.05,2024-09-02,1-30,False,0.3085,2024-08-08
STMT_ACC_000017_202407,ACC_000017,2024-07-09,835.34,86.17,2024-08-03,current,False,0.3226,2024-07-09
STMT_ACC_000017_202406,ACC_000017,2024-06-09,1757.45,50.99,2024-07-04,91+,True,0.6927,2024-06-09
STMT_ACC_000017_202405,ACC_000017,2024-05-10,1627.05,81.51,2024-06-04,current,False,0.1524,2024-05-10
STMT_ACC_000017_202404,ACC_000017,2024-04-10,3345.06,41.17,2024-05-05,current,False,0.6070,2024-04-10
STMT_ACC_000018_202603,ACC_000018,2026-03-01,395.34,49.46,2026-03-26,1-30,False,0.6609,2026-03-01
STMT_ACC_000018_202601,ACC_000018,2026-01-30,739.35,35.32,2026-02-24,91+,False,0.5413,2026-01-30
STMT_ACC_000018_202512,ACC_000018,2025-12-31,772.87,45.93,2026-01-25,61-90,True,0.4900,2025-12-31
STMT_ACC_000018_202512,ACC_000018,2025-12-01,267.31,35.69,2025-12-26,current,False,0.3188,2025-12-01
STMT_ACC_000018_202511,ACC_000018,2025-11-01,41.56,66.61,2025-11-26,31-60,True,0.3670,2025-11-01
STMT_ACC_000018_202510,ACC_000018,2025-10-02,325.28,69.07,2025-10-27,91+,True,0.2716,2025-10-02
STMT_ACC_000018_202509,ACC_000018,2025-09-02,274.89,29.37,2025-09-27,current,False,0.7218,2025-09-02
STMT_ACC_000018_202508,ACC_000018,2025-08-03,380.67,28.22,2025-08-28,current,False,0.2621,2025-08-03
STMT_ACC_000018_202507,ACC_000018,2025-07-04,397.82,86.62,2025-07-29,1-30,False,0.3272,2025-07-04
STMT_ACC_000018_202506,ACC_000018,2025-06-04,494.34,91.44,2025-06-29,current,True,0.5979,2025-06-04
STMT_ACC_000018_202505,ACC_000018,2025-05-05,63.31,58.75,2025-05-30,61-90,True,0.5736,2025-05-05
STMT_ACC_000018_202504,ACC_000018,2025-04-05,314.94,79.88,2025-04-30,1-30,True,0.5476,2025-04-05
STMT_ACC_000018_202503,ACC_000018,2025-03-06,45.26,49.51,2025-03-31,31-60,True,0.7745,2025-03-06
STMT_ACC_000018_202502,ACC_000018,2025-02-04,543.65,95.97,2025-03-01,current,True,0.2150,2025-02-04
STMT_ACC_000018_202501,ACC_000018,2025-01-05,248.98,51.00,2025-01-30,1-30,True,0.5105,2025-01-05
STMT_ACC_000018_202412,ACC_000018,2024-12-06,109.90,33.37,2024-12-31,current,False,0.3929,2024-12-06
STMT_ACC_000018_202411,ACC_000018,2024-11-06,100.95,50.81,2024-12-01,current,False,0.5777,2024-11-06
STMT_ACC_000018_202410,ACC_000018,2024-10-07,74.29,56.47,2024-11-01,31-60,True,0.7010,2024-10-07
STMT_ACC_000018_202409,ACC_000018,2024-09-07,120.79,79.57,2024-10-02,current,False,0.4049,2024-09-07
STMT_ACC_000018_202408,ACC_000018,2024-08-08,13.30,58.25,2024-09-02,current,False,0.3880,2024-08-08
STMT_ACC_000019_202603,ACC_000019,2026-03-01,711.26,82.73,2026-03-26,current,False,0.3177,2026-03-01
STMT_ACC_000019_202601,ACC_000019,2026-01-30,606.16,52.95,2026-02-24,61-90,True,0.7349,2026-01-30
STMT_ACC_000019_202512,ACC_000019,2025-12-31,116.75,34.15,2026-01-25,current,False,0.3480,2025-12-31
STMT_ACC_000019_202512,ACC_000019,2025-12-01,683.59,49.52,2025-12-26,1-30,False,0.7054,2025-12-01
STMT_ACC_000019_202511,ACC_000019,2025-11-01,481.82,62.65,2025-11-26,1-30,False,0.3384,2025-11-01
STMT_ACC_000019_202510,ACC_000019,2025-10-02,319.94,93.30,2025-10-27,current,False,0.1619,2025-10-02
STMT_ACC_000019_202509,ACC_000019,2025-09-02,556.84,56.90,2025-09-27,current,False,0.0366,2025-09-02
STMT_ACC_000019_202508,ACC_000019,2025-08-03,409.30,82.92,2025-08-28,current,False,0.1414,2025-08-03
STMT_ACC_000019_202507,ACC_000019,2025-07-04,236.83,39.20,2025-07-29,1-30,False,0.6979,2025-07-04
STMT_ACC_000019_202506,ACC_000019,2025-06-04,158.61,63.35,2025-06-29,31-60,False,0.2530,2025-06-04
STMT_ACC_000019_202505,ACC_000019,2025-05-05,480.42,84.05,2025-05-30,current,False,0.5126,2025-05-05
STMT_ACC_000019_202504,ACC_000019,2025-04-05,489.14,33.22,2025-04-30,91+,False,0.1782,2025-04-05
STMT_ACC_000019_202503,ACC_000019,2025-03-06,263.01,43.53,2025-03-31,1-30,True,0.3330,2025-03-06
STMT_ACC_000019_202502,ACC_000019,2025-02-04,651.63,93.27,2025-03-01,61-90,True,0.4575,2025-02-04
STMT_ACC_000019_202501,ACC_000019,2025-01-05,480.06,94.29,2025-01-30,91+,False,0.6554,2025-01-05
STMT_ACC_000019_202412,ACC_000019,2024-12-06,734.95,97.32,2024-12-31,31-60,False,0.2861,2024-12-06
STMT_ACC_000019_202411,ACC_000019,2024-11-06,166.73,29.09,2024-12-01,current,False,0.5211,2024-11-06
STMT_ACC_000019_202410,ACC_000019,2024-10-07,246.02,85.96,2024-11-01,91+,False,0.3369,2024-10-07
STMT_ACC_000019_202409,ACC_000019,2024-09-07,581.92,61.92,2024-10-02,61-90,False,0.7119,2024-09-07
STMT_ACC_000019_202408,ACC_000019,2024-08-08,678.99,28.32,2024-09-02,1-30,False,0.0889,2024-08-08
STMT_ACC_000019_202407,ACC_000019,2024-07-09,176.82,88.75,2024-08-03,current,False,0.6148,2024-07-09
STMT_ACC_000019_202406,ACC_000019,2024-06-09,394.38,55.01,2024-07-04,61-90,False,0.3286,2024-06-09
STMT_ACC_000019_202405,ACC_000019,2024-05-10,236.61,74.48,2024-06-04,61-90,True,0.5303,2024-05-10
STMT_ACC_000019_202404,ACC_000019,2024-04-10,221.39,79.15,2024-05-05,current,False,0.6970,2024-04-10
STMT_ACC_000020_202603,ACC_000020,2026-03-01,382.12,31.71,2026-03-26,current,False,0.3692,2026-03-01
STMT_ACC_000020_202601,ACC_000020,2026-01-30,229.20,98.26,2026-02-24,31-60,False,0.0082,2026-01-30
STMT_ACC_000020_202512,ACC_000020,2025-12-31,53.20,27.57,2026-01-25,1-30,False,0.6317,2025-12-31
STMT_ACC_000020_202512,ACC_000020,2025-12-01,355.74,68.06,2025-12-26,61-90,False,0.6238,2025-12-01
STMT_ACC_000020_202511,ACC_000020,2025-11-01,101.87,36.85,2025-11-26,current,False,0.1063,2025-11-01
STMT_ACC_000020_202510,ACC_000020,2025-10-02,382.19,79.57,2025-10-27,1-30,False,0.5335,2025-10-02
STMT_ACC_000020_202509,ACC_000020,2025-09-02,347.45,78.97,2025-09-27,current,True,0.5128,2025-09-02
STMT_ACC_000020_202508,ACC_000020,2025-08-03,397.10,30.87,2025-08-28,61-90,True,0.3710,2025-08-03
STMT_ACC_000020_202507,ACC_000020,2025-07-04,276.70,53.92,2025-07-29,current,False,0.0556,2025-07-04
STMT_ACC_000020_202506,ACC_000020,2025-06-04,118.35,30.60,2025-06-29,1-30,False,0.4343,2025-06-04
STMT_ACC_000020_202505,ACC_000020,2025-05-05,392.89,68.20,2025-05-30,31-60,False,0.4512,2025-05-05
STMT_ACC_000020_202504,ACC_000020,2025-04-05,263.25,27.62,2025-04-30,current,False,0.4324,2025-04-05
STMT_ACC_000020_202503,ACC_000020,2025-03-06,278.05,91.48,2025-03-31,1-30,False,0.1233,2025-03-06
STMT_ACC_000020_202502,ACC_000020,2025-02-04,209.03,34.95,2025-03-01,current,True,0.7928,2025-02-04
STMT_ACC_000021_202603,ACC_000021,2026-03-01,7800.34,64.35,2026-03-26,current,False,0.4801,2026-03-01
STMT_ACC_000021_202601,ACC_000021,2026-01-30,11981.47,63.34,2026-02-24,61-90,False,0.1562,2026-01-30
STMT_ACC_000021_202512,ACC_000021,2025-12-31,19841.38,98.68,2026-01-25,61-90,True,0.4265,2025-12-31
STMT_ACC_000021_202512,ACC_000021,2025-12-01,5954.38,39.82,2025-12-26,61-90,False,0.7059,2025-12-01
STMT_ACC_000021_202511,ACC_000021,2025-11-01,14570.81,86.11,2025-11-26,31-60,False,0.1716,2025-11-01
STMT_ACC_000021_202510,ACC_000021,2025-10-02,13415.83,26.62,2025-10-27,current,False,0.4483,2025-10-02
STMT_ACC_000021_202509,ACC_000021,2025-09-02,17945.96,50.08,2025-09-27,current,False,0.3823,2025-09-02
STMT_ACC_000021_202508,ACC_000021,2025-08-03,5227.15,87.51,2025-08-28,current,True,0.0946,2025-08-03
STMT_ACC_000021_202507,ACC_000021,2025-07-04,617.01,49.54,2025-07-29,31-60,True,0.7567,2025-07-04
STMT_ACC_000021_202506,ACC_000021,2025-06-04,8199.03,25.87,2025-06-29,current,False,0.5140,2025-06-04
STMT_ACC_000021_202505,ACC_000021,2025-05-05,10403.70,28.26,2025-05-30,1-30,True,0.5081,2025-05-05
STMT_ACC_000021_202504,ACC_000021,2025-04-05,12193.19,26.44,2025-04-30,31-60,True,0.5696,2025-04-05
STMT_ACC_000021_202503,ACC_000021,2025-03-06,9941.06,91.36,2025-03-31,1-30,False,0.6201,2025-03-06
STMT_ACC_000021_202502,ACC_000021,2025-02-04,16677.42,72.09,2025-03-01,91+,False,0.1294,2025-02-04
STMT_ACC_000021_202501,ACC_000021,2025-01-05,10728.51,76.34,2025-01-30,current,False,0.0285,2025-01-05
STMT_ACC_000021_202412,ACC_000021,2024-12-06,3458.57,66.61,2024-12-31,current,False,0.6442,2024-12-06
STMT_ACC_000021_202411,ACC_000021,2024-11-06,15154.25,67.70,2024-12-01,61-90,False,0.1666,2024-11-06
STMT_ACC_000021_202410,ACC_000021,2024-10-07,10511.13,76.23,2024-11-01,31-60,True,0.5926,2024-10-07
STMT_ACC_000021_202409,ACC_000021,2024-09-07,18943.62,53.83,2024-10-02,91+,True,0.0282,2024-09-07
STMT_ACC_000022_202603,ACC_000022,2026-03-01,4552.51,32.79,2026-03-26,61-90,False,0.0045,2026-03-01
STMT_ACC_000022_202601,ACC_000022,2026-01-30,317.90,47.96,2026-02-24,31-60,False,0.4108,2026-01-30
STMT_ACC_000022_202512,ACC_000022,2025-12-31,2163.85,90.54,2026-01-25,current,True,0.6039,2025-12-31
STMT_ACC_000022_202512,ACC_000022,2025-12-01,1399.57,95.07,2025-12-26,91+,False,0.7222,2025-12-01
STMT_ACC_000022_202511,ACC_000022,2025-11-01,1840.85,41.52,2025-11-26,1-30,False,0.4396,2025-11-01
STMT_ACC_000022_202510,ACC_000022,2025-10-02,5561.91,76.43,2025-10-27,31-60,True,0.0174,2025-10-02
STMT_ACC_000022_202509,ACC_000022,2025-09-02,6097.83,48.76,2025-09-27,31-60,False,0.4597,2025-09-02
STMT_ACC_000022_202508,ACC_000022,2025-08-03,6147.49,48.72,2025-08-28,current,False,0.4458,2025-08-03
STMT_ACC_000022_202507,ACC_000022,2025-07-04,7036.25,78.55,2025-07-29,1-30,False,0.7959,2025-07-04
STMT_ACC_000022_202506,ACC_000022,2025-06-04,4527.10,34.18,2025-06-29,current,True,0.7409,2025-06-04
STMT_ACC_000022_202505,ACC_000022,2025-05-05,2379.62,97.24,2025-05-30,current,True,0.6961,2025-05-05
STMT_ACC_000022_202504,ACC_000022,2025-04-05,2680.80,99.71,2025-04-30,91+,True,0.7880,2025-04-05
STMT_ACC_000022_202503,ACC_000022,2025-03-06,2071.17,67.33,2025-03-31,current,False,0.1286,2025-03-06
STMT_ACC_000022_202502,ACC_000022,2025-02-04,7352.75,82.75,2025-03-01,91+,False,0.4367,2025-02-04
STMT_ACC_000022_202501,ACC_000022,2025-01-05,5465.97,90.80,2025-01-30,31-60,True,0.3796,2025-01-05
STMT_ACC_000022_202412,ACC_000022,2024-12-06,3158.91,87.37,2024-12-31,current,False,0.7794,2024-12-06
STMT_ACC_000022_202411,ACC_000022,2024-11-06,4892.16,66.06,2024-12-01,current,True,0.0476,2024-11-06
STMT_ACC_000022_202410,ACC_000022,2024-10-07,7108.40,74.45,2024-11-01,91+,True,0.0250,2024-10-07
STMT_ACC_000023_202603,ACC_000023,2026-03-01,16109.05,86.64,2026-03-26,1-30,True,0.6329,2026-03-01
STMT_ACC_000023_202601,ACC_000023,2026-01-30,2018.11,29.30,2026-02-24,31-60,True,0.3087,2026-01-30
STMT_ACC_000023_202512,ACC_000023,2025-12-31,4215.84,77.92,2026-01-25,current,True,0.0735,2025-12-31
STMT_ACC_000023_202512,ACC_000023,2025-12-01,11729.73,96.14,2025-12-26,current,True,0.7183,2025-12-01
STMT_ACC_000023_202511,ACC_000023,2025-11-01,519.19,63.17,2025-11-26,61-90,False,0.0567,2025-11-01
STMT_ACC_000023_202510,ACC_000023,2025-10-02,4425.06,34.01,2025-10-27,current,False,0.0590,2025-10-02
STMT_ACC_000023_202509,ACC_000023,2025-09-02,8167.44,54.19,2025-09-27,current,False,0.2134,2025-09-02
STMT_ACC_000023_202508,ACC_000023,2025-08-03,8561.71,25.68,2025-08-28,1-30,True,0.7811,2025-08-03
STMT_ACC_000023_202507,ACC_000023,2025-07-04,3165.21,84.49,2025-07-29,61-90,False,0.0198,2025-07-04
