account_id,customer_id,product_id,credit_limit,apr,cycle_day,open_date,close_date,status,created_at
ACC_000990,CUST_000657,SILVER,5000,0.2035,5,2024-04-23,,closed,2024-01-06 06:44:33.589172
ACC_000991,CUST_000180,SILVER,5000,0.1835,7,2024-04-01,,active,2024-07-26 04:41:21.214991
ACC_000992,CUST_000372,PLATINUM,15000,0.1738,18,2024-10-20,,active,2026-02-24 14:05:00.053594
ACC_000993,CUST_000333,BUSINESS,500,0.1728,24,2024-01-19,,active,2024-09-16 15:25:00.473534
ACC_000994,CUST_000922,BUSINESS,25000,0.1767,15,2024-09-03,,active,2025-10-22 22:33:09.285609
ACC_000995,CUST_000847,BUSINESS,15000,0.2434,14,2024-02-09,,active,2025-03-27 15:55:18.472917
ACC_000996,CUST_000507,PLATINUM,10000,0.2283,19,2024-04-21,,active,2025-05-07 17:21:19.522165
ACC_000997,CUST_000877,GOLD,25000,0.1644,24,2024-11-07,,active,2024-12-08 11:01:18.781520
ACC_000998,CUST_000531,BUSINESS,500,0.2234,24,2024-07-04,,active,2025-12-02 06:05:06.370274
ACC_000999,CUST_000631,GOLD,1000,0.2169,18,2024-01-08,,active,2024-03-05 07:23:51.725074
ACC_001000,CUST_000427,PLATINUM,2500,0.2218,20,2024-03-09,,active,2024-12-12 06:16:59.788565
ACC_001001,CUST_000332,SILVER,2500,0.1977,13,2025-02-20,,active,2024-09-07 22:11:56.813171
ACC_001002,CUST_000927,BUSINESS,5000,0.2206,12,2024-05-23,,active,2025-09-05 21:23:03.069907
ACC_001003,CUST_000134,PLATINUM,15000,0.1787,16,2024-11-28,,active,2025-03-23 20:13:12.233479
ACC_001004,CUST_000183,SILVER,10000,0.1530,16,2024-04-17,,active,2025-09-26 01:06:55.590936
ACC_001005,CUST_000117,BUSINESS,1000,0.2487,11,2024-10-19,,active,2025-08-30 18:03:03.908645
ACC_001006,CUST_000119,GOLD,2500,0.1767,16,2024-05-18,,active,2024-06-05 17:11:16.815935
ACC_001007,CUST_000607,BUSINESS,1000,0.1710,6,2024-02-07,,active,2024-04-04 10:34:24.928139
ACC_001008,CUST_000724,PLATINUM,500,0.2331,8,2024-10-15,,active,2025-10-21 18:42:25.793185
ACC_001009,CUST_000529,SILVER,2500,0.1517,4,2024-09-30,,active,2024-12-29 12:41:15.788600
ACC_001010,CUST_000712,GOLD,5000,0.1663,27,2024-11-08,,active,2024-12-23 04:05:04.406245
ACC_001011,CUST_000948,GOLD,10000,0.2025,23,2024-02-07,,active,2026-01-20 01:33:43.925949
ACC_001012,CUST_000675,GOLD,2500,0.1821,5,2024-06-23,,active,2024-11-20 09:37:03.511600
ACC_001013,CUST_000963,PLATINUM,1000,0.1724,8,2024-08-27,,active,2025-10-08 09:56:11.417527
ACC_001014,CUST_000980,BUSINESS,2500,0.2236,19,2024-09-09,,active,2026-01-08 04:32:47.611526
ACC_001015,CUST_000242,SILVER,500,0.1777,21,2024-11-13,2024-11-24,active,2024-01-07 07:38:37.473632
ACC_001016,CUST_000820,GOLD,5000,0.1985,15,2024-10-12,,active,2025-01-03 21:23:57.938855
ACC_001017,CUST_000400,SILVER,10000,0.2344,26,2024-10-03,,active,2024-01-07 13:11:55.055191
ACC_001018,CUST_000960,SILVER,10000,0.1507,3,2024-08-27,,active,2024-03-28 10:52:00.037224
ACC_001019,CUST_000076,PLATINUM,10000,0.2215,10,2024-12-26,,active,2025-01-17 13:23:06.558636
ACC_001020,CUST_000294,PLATINUM,10000,0.1902,10,2024-01-13,,active,2025-03-18 10:37:18.261943
ACC_001021,CUST_000480,PLATINUM,1000,0.2463,12,2024-07-31,,active,2025-06-21 05:04:59.314301
ACC_001022,CUST_000800,PLATINUM,2500,0.2397,26,2024-01-06,,active,2024-05-18 07:35:46.307442
ACC_001023,CUST_000819,GOLD,1000,0.1797,8,2024-04-19,,active,2024-07-06 02:37:11.261226
ACC_001024,CUST_000571,PLATINUM,5000,0.2324,20,2024-02-23,,active,2025-12-21 16:53:48.674161
ACC_001025,CUST_000882,PLATINUM,10000,0.2478,17,2024-09-04,,active,2024-06-28 04:16:56.832624
ACC_001026,CUST_000839,GOLD,5000,0.2462,7,2024-10-10,,active,2025-08-27 17:59:46.696266
ACC_001027,CUST_000171,BUSINESS,5000,0.1505,20,2024-07-14,,active,2025-03-26 11:51:48.449568
ACC_001028,CUST_000781,PLATINUM,10000,0.2245,13,2024-12-06,,active,2024-06-05 20:40:26.468420
ACC_001029,CUST_000349,BUSINESS,1000,0.2496,11,2024-09-02,,active,2025-10-19 15:40:16.860610
ACC_001030,CUST_000676,GOLD,2500,0.2260,7,2024-11-01,,active,2024-07-25 21:50:29.377477
ACC_001031,CUST_000228,BUSINESS,2500,0.2470,8,2025-02-10,,active,2025-05-27 01:04:18.958470
ACC_001032,CUST_000896,GOLD,10000,0.1641,6,2024-09-15,,active,2025-07-13 06:23:59.522568
ACC_001033,CUST_000620,SILVER,10000,0.2026,13,2024-10-13,2024-02-17,active,2025-02-04 05:08:48.137376
ACC_001034,CUST_000224,BUSINESS,500,0.2183,3,2024-06-18,,active,2024-04-07 03:55:36.307885
ACC_001035,CUST_000571,SILVER,25000,0.2117,21,2024-11-01,,active,2024-05-02 21:55:58.203347
ACC_001036,CUST_000880,BUSINESS,5000,0.2057,14,2024-08-29,,closed,2025-10-02 15:52:28.403907
ACC_001037,CUST_000018,PLATINUM,1000,0.2168,12,2024-11-17,,closed,2024-08-04 23:14:47.673380
ACC_001038,CUST_000880,PLATINUM,25000,0.1676,5,2024-10-14,,active,2024-01-08 01:19:32.424521
ACC_001039,CUST_000622,SILVER,2500,0.2460,18,2024-11-10,,active,2024-07-11 11:25:01.673463
ACC_001040,CUST_000906,PLATINUM,5000,0.2357,7,2024-10-06,,active,2024-04-06 03:46:19.968009
ACC_001041,CUST_000113,GOLD,15000,0.1696,8,2024-08-19,,active,2024-07-08 19:11:44.182644
ACC_001042,CUST_000218,SILVER,500,0.2396,24,2025-02-23,,active,2026-02-28 09:59:03.858981
ACC_001043,CUST_000148,SILVER,5000,0.1621,16,2024-10-07,,active,2025-02-06 19:03:35.606951
ACC_001044,CUST_000684,BUSINESS,25000,0.1867,5,2024-05-28,,active,2024-09-16 20:31:55.971411
ACC_001045,CUST_000152,GOLD,15000,0.1727,14,2024-10-22,,active,2025-01-09 16:18:00.511382
ACC_001046,CUST_000104,PLATINUM,1000,0.1505,11,2024-06-09,,active,2025-09-19 12:22:51.488538
ACC_001047,CUST_000156,SILVER,500,0.2323,14,2024-12-26,,active,2024-04-20 12:28:43.612327
ACC_001048,CUST_000496,BUSINESS,2500,0.1963,1,2024-11-06,,active,2025-01-16 11:54:27.888747
ACC_001049,CUST_000460,BUSINESS,15000,0.2090,28,2024-03-12,,active,2024-05-06 13:28:02.259474
ACC_001050,CUST_000994,BUSINESS,25000,0.2487,5,2024-04-01,,active,2024-04-08 16:02:37.398584
ACC_001051,CUST_000547,GOLD,10000,0.2453,24,2024-11-07,,active,2025-03-06 02:01:14.174300
ACC_001052,CUST_000653,GOLD,1000,0.2490,10,2024-04-12,,active,2026-01-12 10:49:27.163755
ACC_001053,CUST_000542,BUSINESS,2500,0.1626,26,2024-05-05,2025-07-13,active,2024-03-02 01:27:50.640156
ACC_001054,CUST_000998,PLATINUM,500,0.2334,15,2024-01-23,,active,2024-07-24 17:41:30.057240
ACC_001055,CUST_000429,GOLD,5000,0.2220,3,2024-10-17,,active,2026-01-11 03:26:13.199355
ACC_001056,CUST_000996,GOLD,1000,0.2404,27,2024-05-26,,active,2025-05-28 12:53:12.221081
ACC_001057,CUST_000187,BUSINESS,1000,0.1510,27,2024-08-18,,active,2024-10-23 20:21:44.179594
ACC_001058,CUST_000277,SILVER,2500,0.2011,10,2024-06-26,,active,2025-02-04 22:00:13.577378
ACC_001059,CUST_000950,SILVER,5000,0.2194,27,2024-03-07,,active,2024-03-24 12:57:38.371355
ACC_001060,CUST_000074,PLATINUM,1000,0.2094,12,2024-05-14,,active,2025-10-16 17:32:34.817609
ACC_001061,CUST_000760,PLATINUM,500,0.2447,6,2024-12-27,,active,2024-02-19 15:46:00.160993
ACC_001062,CUST_000400,SILVER,2500,0.2372,25,2024-01-15,,active,2024-09-14 20:18:28.170394
ACC_001063,CUST_000793,GOLD,15000,0.1696,19,2024-12-03,,active,2024-11-29 11:59:26.515563
ACC_001064,CUST_000472,SILVER,1000,0.1647,9,2024-08-03,,active,2025-04-20 13:24:18.606885
ACC_001065,CUST_000400,PLATINUM,500,0.2279,13,2024-10-13,,active,2024-03-20 15:01:07.935338
ACC_001066,CUST_000732,BUSINESS,5000,0.1531,9,2024-11-22,,active,2025-08-31 01:15:54.982211
ACC_001067,CUST_000680,PLATINUM,5000,0.2186,7,2024-03-17,,active,2024-03-27 23:43:28.731325
ACC_001068,CUST_000153,SILVER,15000,0.2103,25,2025-01-29,,active,2025-09-22 23:00:21.088250
ACC_001069,CUST_000315,BUSINESS,15000,0.1600,26,2024-07-19,,active,2024-01-14 00:34:51.730474
ACC_001070,CUST_000113,GOLD,2500,0.1991,15,2024-12-10,,active,2026-01-26 20:59:22.307699
ACC_001071,CUST_000274,PLATINUM,25000,0.1750,4,2025-02-07,,active,2024-05-04 18:55:49.154884
ACC_001072,CUST_000504,BUSINESS,500,0.1562,18,2024-05-16,,active,2025-06-15 16:05:38.549665
ACC_001073,CUST_000411,GOLD,2500,0.2122,15,2024-05-13,,active,2025-04-01 02:02:57.807747
ACC_001074,CUST_000311,PLATINUM,500,0.2013,23,2024-09-26,,active,2025-04-04 08:30:56.570338
ACC_001075,CUST_000501,SILVER,5000,0.1912,26,2024-04-26,,active,2025-06-05 03:23:06.173782
ACC_001076,CUST_000753,SILVER,5000,0.2273,3,2024-12-08,,active,2024-01-07 07:32:45.254049
ACC_001077,CUST_000347,BUSINESS,10000,0.1907,27,2024-10-31,,active,2025-08-10 14:51:46.233036
ACC_001078,CUST_000426,BUSINESS,1000,0.2108,18,2024-12-30,,active,2025-03-29 21:12:03.081179
ACC_001079,CUST_000419,BUSINESS,15000,0.1569,23,2024-03-27,,active,2024-10-28 16:26:00.254659
ACC_001080,CUST_000453,BUSINESS,500,0.2126,17,2024-06-25,,active,2024-04-18 23:37:45.752027
ACC_001081,CUST_000325,PLATINUM,15000,0.2207,8,2024-03-20,,active,2024-03-21 03:15:03.100034
ACC_001082,CUST_000205,PLATINUM,2500,0.2294,18,2024-01-27,,active,2024-11-21 09:01:21.447776
ACC_001083,CUST_000447,PLATINUM,15000,0.1928,12,2024-09-03,,active,2025-05-29 12:41:20.067264
ACC_001084,CUST_000579,PLATINUM,10000,0.2285,22,2024-04-09,,active,2024-12-07 10:44:17.822703
ACC_001085,CUST_000473,GOLD,10000,0.1583,12,2024-07-20,2024-10-05,active,2025-05-18 05:45:35.776859
ACC_001086,CUST_000699,SILVER,1000,0.2256,7,2025-01-29,,active,2025-12-11 18:27:39.815709
ACC_001087,CUST_000717,BUSINESS,5000,0.2373,17,2024-11-20,,active,2025-04-07 22:15:05.443181
ACC_001088,CUST_000066,PLATINUM,2500,0.1662,1,2024-09-30,,active,2025-03-12 02:24:52.014038
ACC_001089,CUST_000604,GOLD,10000,0.2386,14,2024-04-03,,active,2024-01-08 21:47:27.542665
ACC_001090,CUST_000492,PLATINUM,5000,0.2417,8,2024-12-23,,active,2025-10-12 02:31:44.874084
ACC_001091,CUST_000076,BUSINESS,2500,0.1614,27,2024-04-24,2024-01-24,active,2024-08-24 05:08:30.593304
ACC_001092,CUST_000090,GOLD,5000,0.1985,13,2024-06-16,2024-11-23,active,2025-11-14 07:20:09.258765
ACC_001093,CUST_000677,GOLD,25000,0.2122,2,2025-01-06,,active,2025-02-05 00:58:45.657188
ACC_001094,CUST_000947,GOLD,25000,0.2120,28,2025-01-02,,active,2024-10-14 04:52:46.916508
ACC_001095,CUST_000336,PLATINUM,10000,0.2255,12,2024-04-26,,active,2025-12-23 01:23:30.825175
ACC_001096,CUST_000394,BUSINESS,2500,0.2438,13,2024-07-21,,active,2026-02-16 20:27:35.722836
ACC_001097,CUST_000029,SILVER,25000,0.1639,15,2024-01-12,,active,2024-05-09 22:22:28.761361
ACC_001098,CUST_000092,GOLD,5000,0.1670,11,2024-02-23,,active,2025-07-11 13:00:00.565501
ACC_001099,CUST_000331,SILVER,25000,0.2459,16,2025-01-26,,active,2025-09-12 21:13:03.848372
ACC_001100,CUST_000265,BUSINESS,500,0.1821,11,2024-05-26,,active,2024-04-09 00:01:40.827320
ACC_001101,CUST_000809,BUSINESS,10000,0.1652,25,2024-08-05,,active,2024-09-29 08:59:03.802979
ACC_001102,CUST_000634,BUSINESS,2500,0.2282,26,2024-02-09,,active,2025-09-16 22:10:48.553416
ACC_001103,CUST_000210,GOLD,5000,0.1805,4,2024-01-05,,active,2024-10-12 18:26:51.456567
ACC_001104,CUST_000739,PLATINUM,5000,0.2333,18,2025-01-30,,active,2025-04-18 21:31:59.750516
ACC_001105,CUST_000011,BUSINESS,1000,0.1997,6,2024-06-24,,active,2024-04-17 13:30:22.272396
ACC_001106,CUST_000412,PLATINUM,2500,0.2255,28,2024-12-08,,active,2024-12-26 07:21:17.325926
ACC_001107,CUST_000188,BUSINESS,5000,0.2026,22,2024-10-15,,active,2024-02-22 03:35:58.448050
ACC_001108,CUST_000683,BUSINESS,25000,0.1710,2,2024-06-09,,active,2024-07-11 23:40:06.748521
ACC_001109,CUST_000471,BUSINESS,15000,0.1716,18,2024-08-20,,active,2025-05-27 06:02:13.531648
ACC_001110,CUST_000568,GOLD,500,0.1847,15,2024-12-13,,active,2025-04-28 05:58:10.762133
ACC_001111,CUST_000525,BUSINESS,15000,0.1622,1,2024-01-08,,active,2025-01-06 02:25:16.065828
ACC_001112,CUST_000182,PLATINUM,10000,0.1970,10,2024-06-05,,active,2024-05-03 21:06:52.451599
ACC_001113,CUST_000409,GOLD,1000,0.1879,11,2024-06-25,,active,2025-09-30 14:35:12.581976
ACC_001114,CUST_000270,GOLD,10000,0.1889,14,2024-06-25,,active,2026-02-04 00:52:41.947972
ACC_001115,CUST_000047,SILVER,25000,0.1786,21,2024-09-14,,active,2025-09-12 13:01:26.330958
ACC_001116,CUST_000775,PLATINUM,1000,0.2017,7,2025-01-22,,active,2025-04-15 03:32:33.854428
ACC_001117,CUST_000895,SILVER,500,0.1958,16,2025-01-16,,active,2024-10-26 12:16:56.545430
ACC_001118,CUST_000062,BUSINESS,1000,0.1801,11,2024-05-07,,active,2024-11-08 05:30:47.960863
ACC_001119,CUST_000517,BUSINESS,25000,0.1778,11,2024-02-20,,active,2025-12-31 04:08:54.670432
ACC_001120,CUST_000747,PLATINUM,1000,0.1676,8,2024-05-02,,active,2025-05-15 20:42:29.498721
ACC_001121,CUST_000038,PLATINUM,15000,0.1650,2,2024-02-05,,active,2024-11-22 09:51:13.064644
ACC_001122,CUST_000666,SILVER,1000,0.2478,22,2024-02-01,,active,2026-02-14 14:52:47.612334
ACC_001123,CUST_000691,GOLD,5000,0.1550,3,2024-06-08,,active,2025-06-20 13:55:20.318186
ACC_001124,CUST_000336,SILVER,1000,0.2283,20,2024-10-24,,active,2024-08-08 22:30:44.853340
ACC_001125,CUST_000521,GOLD,2500,0.2343,27,2024-01-02,,active,2024-05-29 22:05:30.629062
ACC_001126,CUST_000496,PLATINUM,10000,0.2255,10,2024-03-27,,closed,2024-01-28 08:37:31.769993
ACC_001127,CUST_000982,BUSINESS,5000,0.2101,6,2024-05-09,,active,2024-06-06 04:36:45.089785
ACC_001128,CUST_000209,PLATINUM,2500,0.1932,26,2024-08-07,,active,2024-09-17 13:21:38.739922
ACC_001129,CUST_000270,SILVER,25000,0.1829,14,2024-12-22,,active,2024-09-26 17:41:57.201433
ACC_001130,CUST_000656,BUSINESS,10000,0.1538,21,2024-04-27,,active,2025-09-26 03:10:00.212920
ACC_001131,CUST_000954,SILVER,1000,0.2337,26,2024-06-27,,active,2025-07-23 06:12:32.283796
ACC_001132,CUST_000279,SILVER,500,0.1555,16,2024-01-06,,active,2025-01-13 22:39:37.711164
ACC_001133,CUST_000442,GOLD,15000,0.2456,15,2024-07-15,,active,2024-07-27 10:08:41.443695
ACC_001134,CUST_000071,GOLD,10000,0.1718,11,2024-09-25,,closed,2025-03-30 01:37:53.698523
ACC_001135,CUST_000944,PLATINUM,5000,0.1891,15,2024-11-01,,active,2025-01-06 13:56:04.198314
ACC_001136,CUST_000823,BUSINESS,25000,0.1895,24,2024-04-01,,active,2025-01-06 03:47:23.851858
ACC_001137,CUST_000013,BUSINESS,500,0.2148,13,2024-10-23,,active,2026-01-22 05:48:06.636301
ACC_001138,CUST_000071,SILVER,2500,0.1541,19,2024-01-04,,active,2025-07-01 02:08:54.577052
ACC_001139,CUST_000406,BUSINESS,2500,0.1504,16,2024-10-28,,active,2025-07-28 22:30:00.488813
ACC_001140,CUST_000874,GOLD,1000,0.2205,19,2024-02-21,,active,2024-04-15 02:02:05.010605
ACC_001141,CUST_000592,SILVER,2500,0.1866,8,2024-08-28,,active,2024-11-28 11:11:37.553838
ACC_001142,CUST_000272,PLATINUM,2500,0.2193,17,2024-10-26,,active,2024-08-15 15:29:26.719977
ACC_001143,CUST_000637,PLATINUM,1000,0.2236,20,2024-05-09,,active,2025-03-30 22:52:44.696145
ACC_001144,CUST_000888,PLATINUM,1000,0.2485,22,2024-08-23,,active,2025-03-12 17:43:43.220745
ACC_001145,CUST_000937,GOLD,25000,0.2074,7,2024-07-05,,active,2025-06-26 18:53:39.837208
ACC_001146,CUST_000178,BUSINESS,5000,0.1517,5,2024-11-16,,active,2026-02-17 01:30:41.916325
ACC_001147,CUST_000545,BUSINESS,10000,0.1875,2,2024-05-22,,active,2024-04-12 12:01:10.420720
ACC_001148,CUST_000128,GOLD,500,0.1989,21,2024-03-24,,active,2024-07-21 01:39:34.025891
ACC_001149,CUST_000006,PLATINUM,15000,0.2411,2,2024-04-07,2024-09-17,active,2025-01-14 20:34:33.735095
ACC_001150,CUST_000468,GOLD,500,0.2112,22,2024-10-14,,active,2025-04-25 18:11:10.929280
ACC_001151,CUST_000521,SILVER,10000,0.2134,12,2024-05-27,2024-09-16,active,2025-07-23 13:33:14.109310
ACC_001152,CUST_000164,GOLD,15000,0.1928,21,2024-01-29,,active,2025-04-12 22:50:13.765671
ACC_001153,CUST_000021,BUSINESS,500,0.1772,12,2024-08-25,,active,2024-12-10 10:59:35.423585
ACC_001154,CUST_000602,PLATINUM,2500,0.1804,10,2024-06-23,,active,2025-06-28 20:30:14.288596
ACC_001155,CUST_000842,BUSINESS,500,0.1556,28,2024-09-05,,active,2024-02-20 14:23:44.235872
ACC_001156,CUST_000157,GOLD,15000,0.2061,19,2024-06-08,,active,2025-07-09 23:32:49.633695
ACC_001157,CUST_000654,PLATINUM,5000,0.2374,7,2025-01-31,,active,2024-12-13 03:31:16.011373
ACC_001158,CUST_000910,GOLD,2500,0.1737,2,2024-09-22,,active,2024-05-01 11:27:10.189887
ACC_001159,CUST_000413,PLATINUM,500,0.2322,21,2025-02-20,,active,2025-06-23 20:50:07.879424
ACC_001160,CUST_000825,BUSINESS,15000,0.2375,5,2024-11-04,,active,2024-05-23 16:33:46.679754
ACC_001161,CUST_000802,GOLD,15000,0.1596,2,2024-06-28,,active,2024-10-03 19:22:37.876141
ACC_001162,CUST_000447,GOLD,2500,0.2235,1,2024-08-27,,active,2025-07-16 18:52:34.438919
ACC_001163,CUST_000112,BUSINESS,25000,0.1955,9,2024-09-16,,closed,2024-12-02 19:38:46.438066
ACC_001164,CUST_000937,BUSINESS,25000,0.1625,23,2024-12-01,,active,2024-12-20 18:07:25.945884
ACC_001165,CUST_000386,BUSINESS,5000,0.2164,25,2024-02-27,,active,2024-03-31 02:07:51.288725
ACC_001166,CUST_000309,GOLD,10000,0.1745,1,2024-10-25,,active,2024-04-14 13:55:32.312742
ACC_001167,CUST_000894,GOLD,500,0.1640,15,2024-06-13,2025-06-17,closed,2024-03-22 10:34:12.938252
ACC_001168,CUST_000743,BUSINESS,25000,0.2407,13,2024-07-05,,active,2024-12-14 11:14:01.719070
ACC_001169,CUST_000857,GOLD,10000,0.1665,13,2024-07-30,,active,2025-02-07 13:28:31.421242
ACC_001170,CUST_000589,PLATINUM,15000,0.2288,1,2024-06-20,,active,2025-01-03 19:44:51.846285
ACC_001171,CUST_000711,GOLD,1000,0.2466,21,2024-02-02,,active,2025-06-29 16:16:39.548193
ACC_001172,CUST_000932,BUSINESS,10000,0.1968,16,2024-04-19,,active,2026-02-27 04:49:43.843984
ACC_001173,CUST_000284,GOLD,1000,0.1849,3,2024-06-11,,active,2025-11-19 09:51:28.874428
ACC_001174,CUST_000768,SILVER,15000,0.1714,28,2024-10-25,,active,2025-05-20 11:11:30.302633
ACC_001175,CUST_000812,BUSINESS,500,0.2384,6,2024-07-17,,active,2025-07-25 08:52:26.869431
ACC_001176,CUST_000951,SILVER,5000,0.1797,24,2024-08-23,,active,2025-01-13 22:38:57.603780
ACC_001177,CUST_000588,BUSINESS,500,0.1978,10,2024-06-14,,active,2025-09-25 19:49:11.167500
ACC_001178,CUST_000861,BUSINESS,1000,0.1595,10,2024-01-28,,active,2025-11-23 03:53:42.176358
ACC_001179,CUST_000944,PLATINUM,15000,0.1536,7,2024-02-04,,active,2024-01-21 03:55:53.645571
ACC_001180,CUST_000256,BUSINESS,10000,0.2278,24,2024-07-29,,active,2025-09-15 11:38:47.350671
ACC_001181,CUST_000068,GOLD,500,0.1612,9,2024-04-20,,active,2025-11-21 14:18:30.970250
ACC_001182,CUST_000701,PLATINUM,500,0.2269,5,2024-12-19,,active,2025-10-13 00:16:43.600801
ACC_001183,CUST_000624,GOLD,15000,0.1908,21,2024-05-03,,active,2025-03-08 11:30:15.242752
ACC_001184,CUST_000022,PLATINUM,1000,0.2464,28,2024-09-11,,active,2024-01-15 00:10:46.503083
ACC_001185,CUST_000446,GOLD,15000,0.1530,18,2024-12-15,,active,2024-06-10 07:08:21.352338
ACC_001186,CUST_000355,PLATINUM,15000,0.1623,18,2024-05-30,,active,2024-04-10 04:22:50.832530
ACC_001187,CUST_000010,SILVER,15000,0.1619,18,2024-11-27,,active,2025-07-30 20:56:18.195748
ACC_001188,CUST_000440,GOLD,2500,0.2074,4,2024-10-13,2024-06-27,active,2025-12-21 05:23:06.330683
ACC_001189,CUST_000845,BUSINESS,15000,0.1968,20,2025-01-24,,active,2024-12-11 23:35:14.066702
ACC_001190,CUST_000398,GOLD,2500,0.2118,6,2024-09-29,,active,2024-05-28 22:17:08.217638
ACC_001191,CUST_000454,GOLD,1000,0.2272,16,2025-02-22,,active,2026-02-14 08:06:47.486007
ACC_001192,CUST_000122,SILVER,1000,0.1702,17,2024-10-04,,active,2024-07-04 06:33:58.130481
ACC_001193,CUST_000942,PLATINUM,2500,0.1567,19,2024-05-24,2025-12-09,active,2025-03-03 05:36:49.525760
ACC_001194,CUST_000784,BUSINESS,25000,0.2487,8,2024-07-04,,active,2025-08-26 06:19:19.491557
ACC_001195,CUST_000108,GOLD,2500,0.2419,20,2025-01-09,,active,2024-04-17 03:33:38.256928
ACC_001196,CUST_000547,BUSINESS,10000,0.2288,11,2024-12-02,,active,2025-10-11 13:07:50.891974
ACC_001197,CUST_000533,BUSINESS,2500,0.1715,13,2024-04-02,,active,2025-04-07 16:26:22.102145
ACC_001198,CUST_000801,BUSINESS,500,0.1777,9,2025-01-02,2025-11-13,active,2025-10-30 23:29:35.057907
ACC_001199,CUST_000156,SILVER,1000,0.1798,6,2024-02-26,,active,2026-02-28 06:30:08.547974
