payment_id,account_id,customer_id,country_code,legal_entity,payment_date,due_date,statement_month,minimum_due,total_due,payment_amount,payment_method,payment_channel,payment_status,overdue_days,late_fee,reference_number,created_at
PAY_00000123,ACC_0000011,CUST_000008,SG,SG_BANK,2025-04-20 00:00:00,2025-04-21,2025-03,50.0,1411.75,1411.75,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000000124,2025-04-20 00:00:00
PAY_00000124,ACC_0000011,CUST_000008,SG,SG_BANK,2025-05-18 00:00:00,2025-05-21,2025-04,50.0,1032.89,1032.89,cheque,atm,paid_full,0,0.0,PREF000000000125,2025-05-18 00:00:00
PAY_00000125,ACC_0000011,CUST_000008,SG,SG_BANK,2025-06-23 00:00:00,2025-06-21,2025-05,50.39,1679.7,50.39,online_banking,atm,overdue,2,25.0,PREF000000000126,2025-06-23 00:00:00
PAY_00000126,ACC_0000011,CUST_000008,SG,SG_BANK,2025-07-17 00:00:00,2025-07-21,2025-06,80.5,2683.33,2683.33,online_banking,branch,paid_full,0,0.0,PREF000000000127,2025-07-17 00:00:00
PAY_00000127,ACC_0000011,CUST_000008,SG,SG_BANK,2025-08-22 00:00:00,2025-08-21,2025-07,50.0,1064.39,50.0,cheque,branch,overdue,1,25.0,PREF000000000128,2025-08-22 00:00:00
PAY_00000128,ACC_0000011,CUST_000008,SG,SG_BANK,2025-09-15 00:00:00,2025-09-21,2025-08,77.37,2579.0,2579.0,cheque,branch,paid_full,0,0.0,PREF000000000129,2025-09-15 00:00:00
PAY_00000129,ACC_0000011,CUST_000008,SG,SG_BANK,2025-10-15 00:00:00,2025-10-21,2025-09,50.0,829.31,764.86,bank_transfer,branch,paid_partial,0,0.0,PREF000000000130,2025-10-15 00:00:00
PAY_00000130,ACC_0000011,CUST_000008,SG,SG_BANK,2025-11-22 00:00:00,2025-11-21,2025-10,50.0,695.62,50.0,giro,atm,overdue,1,25.0,PREF000000000131,2025-11-22 00:00:00
PAY_00000131,ACC_0000011,CUST_000008,SG,SG_BANK,2025-12-14 00:00:00,2025-12-21,2025-11,74.19,2472.9,1735.07,cheque,atm,paid_partial,0,0.0,PREF000000000132,2025-12-14 00:00:00
PAY_00000132,ACC_0000011,CUST_000008,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,1564.72,1564.72,online_banking,atm,paid_full,0,0.0,PREF000000000133,2025-12-28 00:00:00
PAY_00000133,ACC_0000012,CUST_000008,SG,SG_BANK,2025-02-18 00:00:00,2025-02-21,2025-01,385.3,12843.28,12843.28,online_banking,atm,paid_full,0,0.0,PREF000000000134,2025-02-18 00:00:00
PAY_00000134,ACC_0000012,CUST_000008,SG,SG_BANK,2025-04-22 00:00:00,2025-04-21,2025-03,50.0,1321.24,50.0,giro,internet_banking,overdue,1,25.0,PREF000000000135,2025-04-22 00:00:00
PAY_00000135,ACC_0000012,CUST_000008,SG,SG_BANK,2025-05-19 00:00:00,2025-05-21,2025-04,56.12,1870.72,1101.6,online_banking,branch,paid_partial,0,0.0,PREF000000000136,2025-05-19 00:00:00
PAY_00000136,ACC_0000012,CUST_000008,SG,SG_BANK,2025-06-15 00:00:00,2025-06-21,2025-05,50.0,1391.47,1391.47,cheque,atm,paid_full,0,0.0,PREF000000000137,2025-06-15 00:00:00
PAY_00000137,ACC_0000012,CUST_000008,SG,SG_BANK,2025-07-18 00:00:00,2025-07-21,2025-06,50.0,223.75,174.44,giro,atm,paid_partial,0,0.0,PREF000000000138,2025-07-18 00:00:00
PAY_00000138,ACC_0000012,CUST_000008,SG,SG_BANK,2025-08-12 00:00:00,2025-08-21,2025-07,50.0,1436.38,1436.38,online_banking,atm,paid_full,0,0.0,PREF000000000139,2025-08-12 00:00:00
PAY_00000139,ACC_0000012,CUST_000008,SG,SG_BANK,2025-09-14 00:00:00,2025-09-21,2025-08,50.0,303.26,253.74,cheque,mobile_app,paid_partial,0,0.0,PREF000000000140,2025-09-14 00:00:00
PAY_00000140,ACC_0000012,CUST_000008,SG,SG_BANK,2025-10-21 00:00:00,2025-10-21,2025-09,50.0,861.86,415.88,cheque,internet_banking,paid_partial,0,0.0,PREF000000000141,2025-10-21 00:00:00
PAY_00000141,ACC_0000012,CUST_000008,SG,SG_BANK,2025-11-17 00:00:00,2025-11-21,2025-10,74.93,2497.6,1958.72,cheque,atm,paid_partial,0,0.0,PREF000000000142,2025-11-17 00:00:00
PAY_00000142,ACC_0000012,CUST_000008,SG,SG_BANK,2025-12-11 00:00:00,2025-12-21,2025-11,50.0,1598.7,1598.7,cheque,internet_banking,paid_full,0,0.0,PREF000000000143,2025-12-11 00:00:00
PAY_00000143,ACC_0000012,CUST_000008,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,869.34,869.34,online_banking,branch,paid_full,0,0.0,PREF000000000144,2025-12-28 00:00:00
PAY_00000144,ACC_0000013,CUST_000009,SG,SG_BANK,2025-02-12 00:00:00,2025-02-21,2025-01,299.54,9984.74,9984.74,giro,atm,paid_full,0,0.0,PREF000000000145,2025-02-12 00:00:00
PAY_00000145,ACC_0000013,CUST_000009,SG,SG_BANK,2025-03-21 00:00:00,2025-03-21,2025-02,50.0,52.67,50.0,cheque,atm,paid_partial,0,0.0,PREF000000000146,2025-03-21 00:00:00
PAY_00000146,ACC_0000013,CUST_000009,SG,SG_BANK,2025-04-17 00:00:00,2025-04-21,2025-03,50.0,1105.86,402.27,online_banking,branch,paid_partial,0,0.0,PREF000000000147,2025-04-17 00:00:00
PAY_00000147,ACC_0000013,CUST_000009,SG,SG_BANK,2025-05-24 00:00:00,2025-05-21,2025-04,50.0,806.37,50.0,giro,internet_banking,overdue,3,25.0,PREF000000000148,2025-05-24 00:00:00
PAY_00000148,ACC_0000013,CUST_000009,SG,SG_BANK,2025-06-18 00:00:00,2025-06-21,2025-05,67.92,2264.16,2264.16,bank_transfer,branch,paid_full,0,0.0,PREF000000000149,2025-06-18 00:00:00
PAY_00000149,ACC_0000013,CUST_000009,SG,SG_BANK,2025-08-12 00:00:00,2025-07-21,2025-06,50.0,1131.99,50.0,online_banking,branch,overdue,22,25.0,PREF000000000150,2025-08-12 00:00:00
PAY_00000150,ACC_0000013,CUST_000009,SG,SG_BANK,2025-08-24 00:00:00,2025-08-21,2025-07,71.96,2398.51,71.96,cheque,internet_banking,overdue,3,25.0,PREF000000000151,2025-08-24 00:00:00
PAY_00000151,ACC_0000013,CUST_000009,SG,SG_BANK,2025-09-20 00:00:00,2025-09-21,2025-08,75.18,2506.01,1761.17,giro,atm,paid_partial,0,0.0,PREF000000000152,2025-09-20 00:00:00
PAY_00000152,ACC_0000013,CUST_000009,SG,SG_BANK,2025-11-20 00:00:00,2025-10-21,2025-09,50.0,1660.26,50.0,bank_transfer,atm,overdue,30,25.0,PREF000000000153,2025-11-20 00:00:00
PAY_00000153,ACC_0000013,CUST_000009,SG,SG_BANK,2025-11-17 00:00:00,2025-11-21,2025-10,53.3,1776.75,1776.75,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000000154,2025-11-17 00:00:00
PAY_00000154,ACC_0000013,CUST_000009,SG,SG_BANK,2025-12-19 00:00:00,2025-12-21,2025-11,52.18,1739.25,1057.08,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000000155,2025-12-19 00:00:00
PAY_00000155,ACC_0000013,CUST_000009,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,904.61,904.61,giro,branch,paid_full,0,0.0,PREF000000000156,2025-12-28 00:00:00
PAY_00000156,ACC_0000014,CUST_000009,SG,SG_BANK,2025-02-17 00:00:00,2025-02-21,2025-01,380.3,12676.58,8970.33,cheque,atm,paid_partial,0,0.0,PREF000000000157,2025-02-17 00:00:00
PAY_00000157,ACC_0000014,CUST_000009,SG,SG_BANK,2025-03-14 00:00:00,2025-03-21,2025-02,151.06,5035.28,5035.28,bank_transfer,branch,paid_full,0,0.0,PREF000000000158,2025-03-14 00:00:00
PAY_00000158,ACC_0000014,CUST_000009,SG,SG_BANK,2025-04-21 00:00:00,2025-04-21,2025-03,50.0,1545.3,956.36,cheque,mobile_app,paid_partial,0,0.0,PREF000000000159,2025-04-21 00:00:00
PAY_00000159,ACC_0000014,CUST_000009,SG,SG_BANK,2025-05-15 00:00:00,2025-05-21,2025-04,76.93,2564.36,2564.36,online_banking,mobile_app,paid_full,0,0.0,PREF000000000160,2025-05-15 00:00:00
PAY_00000160,ACC_0000014,CUST_000009,SG,SG_BANK,2025-06-18 00:00:00,2025-06-21,2025-05,50.0,384.66,384.66,online_banking,branch,paid_full,0,0.0,PREF000000000161,2025-06-18 00:00:00
PAY_00000161,ACC_0000014,CUST_000009,SG,SG_BANK,2025-07-12 00:00:00,2025-07-21,2025-06,50.0,895.26,895.26,online_banking,internet_banking,paid_full,0,0.0,PREF000000000162,2025-07-12 00:00:00
PAY_00000162,ACC_0000014,CUST_000009,SG,SG_BANK,2025-08-30 00:00:00,2025-08-21,2025-07,50.0,1121.37,50.0,giro,branch,overdue,9,25.0,PREF000000000163,2025-08-30 00:00:00
PAY_00000163,ACC_0000014,CUST_000009,SG,SG_BANK,2025-09-13 00:00:00,2025-09-21,2025-08,80.02,2667.38,2667.38,online_banking,mobile_app,paid_full,0,0.0,PREF000000000164,2025-09-13 00:00:00
PAY_00000164,ACC_0000014,CUST_000009,SG,SG_BANK,2025-10-13 00:00:00,2025-10-21,2025-09,50.0,458.11,458.11,bank_transfer,atm,paid_full,0,0.0,PREF000000000165,2025-10-13 00:00:00
PAY_00000165,ACC_0000014,CUST_000009,SG,SG_BANK,2025-11-12 00:00:00,2025-11-21,2025-10,50.0,576.88,576.88,cheque,branch,paid_full,0,0.0,PREF000000000166,2025-11-12 00:00:00
PAY_00000166,ACC_0000014,CUST_000009,SG,SG_BANK,2025-12-12 00:00:00,2025-12-21,2025-11,50.0,851.79,851.79,online_banking,atm,paid_full,0,0.0,PREF000000000167,2025-12-12 00:00:00
PAY_00000167,ACC_0000014,CUST_000009,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,196.94,196.94,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000000168,2025-12-28 00:00:00
PAY_00000168,ACC_0000015,CUST_000010,SG,SG_BANK,2025-02-19 00:00:00,2025-02-21,2025-01,575.04,19168.0,19168.0,giro,branch,paid_full,0,0.0,PREF000000000169,2025-02-19 00:00:00
PAY_00000169,ACC_0000015,CUST_000010,SG,SG_BANK,2025-03-23 00:00:00,2025-03-21,2025-02,71.87,2395.72,71.87,bank_transfer,branch,overdue,2,25.0,PREF000000000170,2025-03-23 00:00:00
PAY_00000170,ACC_0000015,CUST_000010,SG,SG_BANK,2025-04-18 00:00:00,2025-04-21,2025-03,133.07,4435.66,4435.66,bank_transfer,branch,paid_full,0,0.0,PREF000000000171,2025-04-18 00:00:00
PAY_00000171,ACC_0000015,CUST_000010,SG,SG_BANK,2025-05-16 00:00:00,2025-05-21,2025-04,85.96,2865.33,2865.33,online_banking,internet_banking,paid_full,0,0.0,PREF000000000172,2025-05-16 00:00:00
PAY_00000172,ACC_0000015,CUST_000010,SG,SG_BANK,2025-06-14 00:00:00,2025-06-21,2025-05,67.23,2240.86,2240.86,giro,mobile_app,paid_full,0,0.0,PREF000000000173,2025-06-14 00:00:00
PAY_00000173,ACC_0000015,CUST_000010,SG,SG_BANK,2025-07-21 00:00:00,2025-07-21,2025-06,50.0,927.5,50.0,cheque,internet_banking,paid_minimum,0,0.0,PREF000000000174,2025-07-21 00:00:00
PAY_00000174,ACC_0000015,CUST_000010,SG,SG_BANK,2025-08-20 00:00:00,2025-08-21,2025-07,98.98,3299.41,3299.41,bank_transfer,atm,paid_full,0,0.0,PREF000000000175,2025-08-20 00:00:00
PAY_00000175,ACC_0000015,CUST_000010,SG,SG_BANK,2025-09-20 00:00:00,2025-09-21,2025-08,79.39,2646.4,2271.84,giro,branch,paid_partial,0,0.0,PREF000000000176,2025-09-20 00:00:00
PAY_00000176,ACC_0000015,CUST_000010,SG,SG_BANK,2025-10-17 00:00:00,2025-10-21,2025-09,82.69,2756.24,2221.44,giro,atm,paid_partial,0,0.0,PREF000000000177,2025-10-17 00:00:00
PAY_00000177,ACC_0000015,CUST_000010,SG,SG_BANK,2025-11-19 00:00:00,2025-11-21,2025-10,99.68,3322.74,3322.74,giro,branch,paid_full,0,0.0,PREF000000000178,2025-11-19 00:00:00
PAY_00000178,ACC_0000015,CUST_000010,SG,SG_BANK,2025-12-14 00:00:00,2025-12-21,2025-11,63.24,2108.09,2108.09,cheque,atm,paid_full,0,0.0,PREF000000000179,2025-12-14 00:00:00
PAY_00000179,ACC_0000015,CUST_000010,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,986.38,986.38,cheque,mobile_app,paid_full,0,0.0,PREF000000000180,2025-12-28 00:00:00
PAY_00000180,ACC_0000016,CUST_000011,SG,SG_BANK,2025-02-15 00:00:00,2025-02-21,2025-01,240.68,8022.77,6319.84,giro,mobile_app,paid_partial,0,0.0,PREF000000000181,2025-02-15 00:00:00
PAY_00000181,ACC_0000016,CUST_000011,SG,SG_BANK,2025-03-16 00:00:00,2025-03-21,2025-02,74.75,2491.63,2491.63,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000000182,2025-03-16 00:00:00
PAY_00000182,ACC_0000016,CUST_000011,SG,SG_BANK,2025-04-21 00:00:00,2025-04-21,2025-03,50.0,638.01,208.67,online_banking,mobile_app,paid_partial,0,0.0,PREF000000000183,2025-04-21 00:00:00
PAY_00000183,ACC_0000016,CUST_000011,SG,SG_BANK,2025-05-21 00:00:00,2025-05-21,2025-04,61.65,2055.16,1404.3,cheque,branch,paid_partial,0,0.0,PREF000000000184,2025-05-21 00:00:00
PAY_00000184,ACC_0000016,CUST_000011,SG,SG_BANK,2025-06-16 00:00:00,2025-06-21,2025-05,50.0,1325.24,1325.24,cheque,internet_banking,paid_full,0,0.0,PREF000000000185,2025-06-16 00:00:00
PAY_00000185,ACC_0000016,CUST_000011,SG,SG_BANK,2025-07-18 00:00:00,2025-07-21,2025-06,50.0,786.05,322.37,cheque,internet_banking,paid_partial,0,0.0,PREF000000000186,2025-07-18 00:00:00
PAY_00000186,ACC_0000016,CUST_000011,SG,SG_BANK,2025-08-20 00:00:00,2025-08-21,2025-07,50.0,1330.01,1226.29,cheque,branch,paid_partial,0,0.0,PREF000000000187,2025-08-20 00:00:00
PAY_00000187,ACC_0000016,CUST_000011,SG,SG_BANK,2025-09-21 00:00:00,2025-09-21,2025-08,50.0,1348.94,50.0,giro,internet_banking,paid_minimum,0,0.0,PREF000000000188,2025-09-21 00:00:00
PAY_00000188,ACC_0000016,CUST_000011,SG,SG_BANK,2025-10-18 00:00:00,2025-10-21,2025-09,50.0,1425.16,1425.16,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000000189,2025-10-18 00:00:00
PAY_00000189,ACC_0000016,CUST_000011,SG,SG_BANK,2025-11-28 00:00:00,2025-11-21,2025-10,50.0,445.29,50.0,giro,atm,overdue,7,25.0,PREF000000000190,2025-11-28 00:00:00
PAY_00000190,ACC_0000016,CUST_000011,SG,SG_BANK,2025-12-20 00:00:00,2025-12-21,2025-11,50.0,1505.1,1505.1,online_banking,mobile_app,paid_full,0,0.0,PREF000000000191,2025-12-20 00:00:00
PAY_00000191,ACC_0000016,CUST_000011,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,1395.22,1395.22,cheque,atm,paid_full,0,0.0,PREF000000000192,2025-12-28 00:00:00
PAY_00000192,ACC_0000017,CUST_000012,SG,SG_BANK,2025-02-15 00:00:00,2025-02-21,2025-01,444.47,14815.53,14815.53,cheque,atm,paid_full,0,0.0,PREF000000000193,2025-02-15 00:00:00
PAY_00000193,ACC_0000017,CUST_000012,SG,SG_BANK,2025-03-19 00:00:00,2025-03-21,2025-02,81.22,2707.3,2707.3,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000000194,2025-03-19 00:00:00
PAY_00000194,ACC_0000017,CUST_000012,SG,SG_BANK,2025-05-03 00:00:00,2025-04-21,2025-03,69.19,2306.36,0.0,giro,branch,overdue,12,25.0,PREF000000000195,2025-05-03 00:00:00
PAY_00000195,ACC_0000017,CUST_000012,SG,SG_BANK,2025-05-18 00:00:00,2025-05-21,2025-04,161.95,5398.24,5398.24,giro,branch,paid_full,0,0.0,PREF000000000196,2025-05-18 00:00:00
PAY_00000196,ACC_0000017,CUST_000012,SG,SG_BANK,2025-06-14 00:00:00,2025-06-21,2025-05,99.58,3319.17,3319.17,giro,mobile_app,paid_full,0,0.0,PREF000000000197,2025-06-14 00:00:00
PAY_00000197,ACC_0000017,CUST_000012,SG,SG_BANK,2025-07-30 00:00:00,2025-07-21,2025-06,50.0,809.1,0.0,giro,internet_banking,overdue,9,25.0,PREF000000000198,2025-07-30 00:00:00
PAY_00000198,ACC_0000017,CUST_000012,SG,SG_BANK,2025-08-12 00:00:00,2025-08-21,2025-07,78.84,2628.1,2628.1,giro,atm,paid_full,0,0.0,PREF000000000199,2025-08-12 00:00:00
PAY_00000199,ACC_0000017,CUST_000012,SG,SG_BANK,2025-09-20 00:00:00,2025-09-21,2025-08,60.08,2002.52,871.03,bank_transfer,atm,paid_partial,0,0.0,PREF000000000200,2025-09-20 00:00:00
PAY_00000200,ACC_0000017,CUST_000012,SG,SG_BANK,2025-10-18 00:00:00,2025-10-21,2025-09,97.49,3249.63,1032.47,giro,internet_banking,paid_partial,0,0.0,PREF000000000201,2025-10-18 00:00:00
PAY_00000201,ACC_0000017,CUST_000012,SG,SG_BANK,2025-11-18 00:00:00,2025-11-21,2025-10,156.17,5205.57,5205.57,online_banking,branch,paid_full,0,0.0,PREF000000000202,2025-11-18 00:00:00
PAY_00000202,ACC_0000017,CUST_000012,SG,SG_BANK,2025-12-20 00:00:00,2025-12-21,2025-11,71.52,2383.96,2169.75,online_banking,branch,paid_partial,0,0.0,PREF000000000203,2025-12-20 00:00:00
PAY_00000203,ACC_0000017,CUST_000012,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,91.59,3052.96,3052.96,cheque,atm,paid_full,0,0.0,PREF000000000204,2025-12-28 00:00:00
PAY_00000204,ACC_0000018,CUST_000013,SG,SG_BANK,2025-02-16 00:00:00,2025-02-21,2025-01,544.13,18137.72,18137.72,online_banking,mobile_app,paid_full,0,0.0,PREF000000000205,2025-02-16 00:00:00
PAY_00000205,ACC_0000018,CUST_000013,SG,SG_BANK,2025-03-20 00:00:00,2025-03-21,2025-02,50.0,638.81,638.81,cheque,branch,paid_full,0,0.0,PREF000000000206,2025-03-20 00:00:00
PAY_00000206,ACC_0000018,CUST_000013,SG,SG_BANK,2025-04-17 00:00:00,2025-04-21,2025-03,50.0,1141.93,1141.93,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000000207,2025-04-17 00:00:00
PAY_00000207,ACC_0000018,CUST_000013,SG,SG_BANK,2025-05-20 00:00:00,2025-05-21,2025-04,50.0,836.47,836.47,giro,branch,paid_full,0,0.0,PREF000000000208,2025-05-20 00:00:00
PAY_00000208,ACC_0000018,CUST_000013,SG,SG_BANK,2025-07-31 00:00:00,2025-06-21,2025-05,50.0,822.5,0.0,cheque,atm,overdue,40,25.0,PREF000000000209,2025-07-31 00:00:00
PAY_00000209,ACC_0000018,CUST_000013,SG,SG_BANK,2025-07-20 00:00:00,2025-07-21,2025-06,102.78,3426.08,3426.08,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000000210,2025-07-20 00:00:00
PAY_00000210,ACC_0000018,CUST_000013,SG,SG_BANK,2025-08-20 00:00:00,2025-08-21,2025-07,50.0,624.85,553.25,bank_transfer,atm,paid_partial,0,0.0,PREF000000000211,2025-08-20 00:00:00
PAY_00000211,ACC_0000018,CUST_000013,SG,SG_BANK,2025-09-20 00:00:00,2025-09-21,2025-08,50.0,603.59,475.16,bank_transfer,internet_banking,paid_partial,0,0.0,PREF000000000212,2025-09-20 00:00:00
PAY_00000212,ACC_0000018,CUST_000013,SG,SG_BANK,2025-10-19 00:00:00,2025-10-21,2025-09,50.0,325.41,325.41,giro,internet_banking,paid_full,0,0.0,PREF000000000213,2025-10-19 00:00:00
PAY_00000213,ACC_0000018,CUST_000013,SG,SG_BANK,2025-11-16 00:00:00,2025-11-21,2025-10,50.92,1697.18,969.81,online_banking,atm,paid_partial,0,0.0,PREF000000000214,2025-11-16 00:00:00
PAY_00000214,ACC_0000018,CUST_000013,SG,SG_BANK,2025-12-18 00:00:00,2025-12-21,2025-11,50.0,1662.87,1554.87,online_banking,atm,paid_partial,0,0.0,PREF000000000215,2025-12-18 00:00:00
PAY_00000215,ACC_0000018,CUST_000013,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,461.51,185.08,giro,branch,paid_partial,0,0.0,PREF000000000216,2025-12-28 00:00:00
PAY_00000216,ACC_0000019,CUST_000014,SG,SG_BANK,2025-02-18 00:00:00,2025-02-21,2025-01,102.92,3430.71,3430.71,cheque,mobile_app,paid_full,0,0.0,PREF000000000217,2025-02-18 00:00:00
PAY_00000217,ACC_0000019,CUST_000014,SG,SG_BANK,2025-03-16 00:00:00,2025-03-21,2025-02,50.15,1671.78,1671.78,giro,internet_banking,paid_full,0,0.0,PREF000000000218,2025-03-16 00:00:00
PAY_00000218,ACC_0000019,CUST_000014,SG,SG_BANK,2025-04-18 00:00:00,2025-04-21,2025-03,50.0,1212.53,769.78,cheque,atm,paid_partial,0,0.0,PREF000000000219,2025-04-18 00:00:00
PAY_00000219,ACC_0000019,CUST_000014,SG,SG_BANK,2025-05-17 00:00:00,2025-05-21,2025-04,50.0,1054.77,543.34,giro,mobile_app,paid_partial,0,0.0,PREF000000000220,2025-05-17 00:00:00
PAY_00000220,ACC_0000019,CUST_000014,SG,SG_BANK,2025-06-30 00:00:00,2025-06-21,2025-05,50.0,1011.12,0.0,bank_transfer,branch,overdue,9,25.0,PREF000000000221,2025-06-30 00:00:00
PAY_00000221,ACC_0000019,CUST_000014,SG,SG_BANK,2025-07-17 00:00:00,2025-07-21,2025-06,79.11,2637.16,1289.3,bank_transfer,branch,paid_partial,0,0.0,PREF000000000222,2025-07-17 00:00:00
PAY_00000222,ACC_0000019,CUST_000014,SG,SG_BANK,2025-08-15 00:00:00,2025-08-21,2025-07,102.09,3403.02,2145.76,bank_transfer,atm,paid_partial,0,0.0,PREF000000000223,2025-08-15 00:00:00
PAY_00000223,ACC_0000019,CUST_000014,SG,SG_BANK,2025-10-13 00:00:00,2025-09-21,2025-08,66.03,2200.99,0.0,bank_transfer,atm,overdue,22,25.0,PREF000000000224,2025-10-13 00:00:00
PAY_00000224,ACC_0000019,CUST_000014,SG,SG_BANK,2025-10-21 00:00:00,2025-10-21,2025-09,116.58,3885.86,116.58,bank_transfer,branch,paid_minimum,0,0.0,PREF000000000225,2025-10-21 00:00:00
PAY_00000225,ACC_0000019,CUST_000014,SG,SG_BANK,2025-11-20 00:00:00,2025-11-21,2025-10,126.5,4216.83,126.5,giro,mobile_app,paid_minimum,0,0.0,PREF000000000226,2025-11-20 00:00:00
PAY_00000226,ACC_0000019,CUST_000014,SG,SG_BANK,2025-12-18 00:00:00,2025-12-21,2025-11,160.65,5354.85,3544.09,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000000227,2025-12-18 00:00:00
PAY_00000227,ACC_0000019,CUST_000014,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,81.09,2702.9,2702.9,cheque,mobile_app,paid_full,0,0.0,PREF000000000228,2025-12-28 00:00:00
PAY_00000228,ACC_0000020,CUST_000014,SG,SG_BANK,2025-02-21 00:00:00,2025-02-21,2025-01,96.57,3219.04,2346.34,giro,atm,paid_partial,0,0.0,PREF000000000229,2025-02-21 00:00:00
PAY_00000229,ACC_0000020,CUST_000014,SG,SG_BANK,2025-03-17 00:00:00,2025-03-21,2025-02,50.45,1681.56,1681.56,cheque,branch,paid_full,0,0.0,PREF000000000230,2025-03-17 00:00:00
PAY_00000230,ACC_0000020,CUST_000014,SG,SG_BANK,2025-04-13 00:00:00,2025-04-21,2025-03,50.0,1073.33,1073.33,cheque,atm,paid_full,0,0.0,PREF000000000231,2025-04-13 00:00:00
PAY_00000231,ACC_0000020,CUST_000014,SG,SG_BANK,2025-05-17 00:00:00,2025-05-21,2025-04,50.0,1585.05,1585.05,online_banking,mobile_app,paid_full,0,0.0,PREF000000000232,2025-05-17 00:00:00
PAY_00000232,ACC_0000020,CUST_000014,SG,SG_BANK,2025-07-17 00:00:00,2025-07-21,2025-06,50.0,706.15,380.64,giro,internet_banking,paid_partial,0,0.0,PREF000000000233,2025-07-17 00:00:00
PAY_00000233,ACC_0000020,CUST_000014,SG,SG_BANK,2025-08-19 00:00:00,2025-08-21,2025-07,77.24,2574.7,77.24,online_banking,branch,paid_minimum,0,0.0,PREF000000000234,2025-08-19 00:00:00
PAY_00000234,ACC_0000020,CUST_000014,SG,SG_BANK,2025-09-28 00:00:00,2025-09-21,2025-08,119.43,3981.09,119.43,cheque,mobile_app,overdue,7,25.0,PREF000000000235,2025-09-28 00:00:00
PAY_00000235,ACC_0000020,CUST_000014,SG,SG_BANK,2025-10-20 00:00:00,2025-10-21,2025-09,139.07,4635.67,139.07,online_banking,internet_banking,paid_minimum,0,0.0,PREF000000000236,2025-10-20 00:00:00
PAY_00000236,ACC_0000020,CUST_000014,SG,SG_BANK,2025-11-18 00:00:00,2025-11-21,2025-10,164.84,5494.6,3374.61,giro,branch,paid_partial,0,0.0,PREF000000000237,2025-11-18 00:00:00
PAY_00000237,ACC_0000020,CUST_000014,SG,SG_BANK,2025-12-16 00:00:00,2025-12-21,2025-11,94.9,3163.31,3163.31,giro,branch,paid_full,0,0.0,PREF000000000238,2025-12-16 00:00:00
PAY_00000238,ACC_0000020,CUST_000014,SG,SG_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,1638.73,50.0,online_banking,atm,paid_minimum,0,0.0,PREF000000000239,2025-12-28 00:00:00
PAY_00000239,ACC_0000021,CUST_000015,SG,SG_BANK,2025-02-20 00:00:00,2025-02-21,2025-01,240.35,8011.65,8011.65,cheque,branch,paid_full,0,0.0,PREF000000000240,2025-02-20 00:00:00
PAY_00000240,ACC_0000021,CUST_000015,SG,SG_BANK,2025-03-17 00:00:00,2025-03-21,2025-02,57.07,1902.43,1902.43,giro,internet_banking,paid_full,0,0.0,PREF000000000241,2025-03-17 00:00:00
PAY_00000241,ACC_0000021,CUST_000015,SG,SG_BANK,2025-04-13 00:00:00,2025-04-21,2025-03,54.45,1815.08,1815.08,cheque,atm,paid_full,0,0.0,PREF000000000242,2025-04-13 00:00:00
PAY_00000242,ACC_0000021,CUST_000015,SG,SG_BANK,2025-05-16 00:00:00,2025-05-21,2025-04,68.47,2282.25,2282.25,online_banking,internet_banking,paid_full,0,0.0,PREF000000000243,2025-05-16 00:00:00
PAY_00000243,ACC_0000021,CUST_000015,SG,SG_BANK,2025-06-21 00:00:00,2025-06-21,2025-05,89.18,2972.61,2664.21,online_banking,branch,paid_partial,0,0.0,PREF000000000244,2025-06-21 00:00:00
PAY_00000244,ACC_0000021,CUST_000015,SG,SG_BANK,2025-07-16 00:00:00,2025-07-21,2025-06,85.37,2845.69,2845.69,online_banking,mobile_app,paid_full,0,0.0,PREF000000000245,2025-07-16 00:00:00
PAY_00000245,ACC_0000021,CUST_000015,SG,SG_BANK,2025-09-10 00:00:00,2025-08-21,2025-07,85.69,2856.37,0.0,bank_transfer,branch,overdue,20,25.0,PREF000000000246,2025-09-10 00:00:00
